word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
zes@l	17.0	-5.0	8	8	142	30	1	1	1	286	162	11	3	1	5
taus@n	17.0	-5.12	12	13	173	19	11	1	1	1218	861	63	6	4	6
bl&s	17.0	-4.6	4	5	263	29	3	1	1	210	17	5	1	1	4
ervis@n	17.0	-6.29	0	0	93	26	3	1	1	1218	861	63	23	5	7
l&mp@	17.0	-4.67	0	0	192	29	3	2	1	684	36	2	1	1	5
hi=@	17.0	-4.4	0	0	207	19	1	1	1	684	29	4	1	1	4
k&nal	17.0	-5.68	0	0	456	88	8	1	1	286	36	2	1	1	5
+l&n=@	17.0	-5.86	0	1	27	7	2	1	1	684	29	8	5	2	6
hun@r	17.0	-5.18	2	2	207	19	4	1	1	373	230	17	2	1	5
kox@n	16.0	-4.35	8	10	456	86	1	1	1	1218	861	43	3	1	5
erg@rn	16.0	-5.61	0	0	93	26	4	1	1	1218	104	87	5	2	6
z&rk	16.0	-5.23	6	8	142	22	1	1	1	111	13	7	1	1	4
braf	16.0	-4.17	6	6	263	37	14	1	1	48	5	4	1	1	4
stub@	16.0	-5.1	6	6	467	130	14	1	1	684	33	7	1	1	5
ains	16.0	-4.45	4	7	90	41	28	6	6	210	13	3	1	1	4
stail	16.0	-4.96	4	7	467	130	14	5	1	286	29	11	3	1	5
slaix@n	16.0	-5.31	2	2	467	44	10	5	1	1218	861	43	9	7	7
ve@n	16.0	-3.88	6	15	184	39	2	1	1	1218	861	11	1	1	4
s&=	16.0	-4.46	6	7	467	17	1	1	1	53	4	1	1	1	3
tenis	16.0	-5.71	2	2	173	20	3	1	1	210	49	4	1	1	5
rint	16.0	-4.39	12	14	165	20	6	1	1	508	89	12	1	1	4
ped&gogis	16.0	-7.92	0	0	214	26	4	3	3	210	49	2	2	1	9
lyg@n	16.0	-4.14	10	10	192	5	1	1	1	1218	861	72	6	1	5
gest@	16.0	-5.08	4	5	234	22	2	2	2	684	89	15	2	1	5
g&l@ri	16.0	-7.35	0	0	234	25	6	2	1	95	18	5	3	2	6
bly@n	16.0	-5.04	4	4	263	29	1	1	1	1218	861	6	2	1	5
b@ger@n	16.0	-6.29	0	0	263	36	3	2	1	1218	861	70	7	1	7
bet@n	16.0	-4.42	12	13	263	16	3	2	1	1218	861	82	5	1	5
h&s@n	16.0	-4.2	18	18	207	39	3	1	1	1218	861	63	5	1	5
brutal	16.0	-6.7	0	0	263	37	7	1	1	286	36	9	1	1	6
vi=	16.0	-4.45	8	9	184	39	1	1	1	53	9	1	1	1	3
vilkom@n	16.0	-8.24	0	0	184	39	3	1	1	1218	861	34	3	3	8
dip	16.0	-4.24	14	14	118	24	2	2	2	52	7	1	1	1	3
knab@	16.0	-4.9	0	0	456	33	4	1	1	684	33	5	1	1	5
zys	16.0	-4.54	0	0	142	6	1	1	1	210	3	1	1	1	3
g@main	16.0	-5.5	0	0	234	72	5	3	2	1218	57	25	3	2	6
klup	16.0	-4.87	4	5	456	49	5	1	1	52	8	1	1	1	4
forr&n	16.0	-6.46	0	0	259	35	18	2	1	1218	16	3	1	1	6
=un@	16.0	-4.71	6	6	95	11	2	1	1	684	81	5	1	1	4
pe	16.0	-3.52	22	25	214	26	26	26	26	23	2	2	2	2	2
indes@n	16.0	-6.11	0	0	67	36	6	4	2	1218	861	63	8	1	7
koridor	16.0	-7.93	0	0	456	86	10	1	1	373	38	1	1	1	7
blok	16.0	-4.55	6	8	263	29	4	1	1	111	12	4	1	1	4
ausst&t@n	16.0	-8.33	0	0	90	22	11	2	1	1218	861	82	3	2	9
koloni	16.0	-6.09	0	0	456	86	15	3	1	95	12	7	1	1	6
ervynst	16.0	-6.96	0	0	93	26	3	1	1	508	79	12	1	1	7
fad@n	16.0	-4.42	10	12	259	27	1	1	1	1218	861	42	5	1	5
&nst&lt	16.0	-6.4	0	0	129	37	3	3	1	508	34	14	1	1	7
venus	15.0	-5.79	0	0	184	39	4	1	1	210	40	7	1	1	5
sloyd@rn	15.0	-6.69	0	0	467	44	4	2	1	1218	104	87	15	1	8
&rk	15.0	-3.78	6	10	129	19	3	3	3	111	13	7	7	7	3
hyt@n	15.0	-3.98	6	7	207	18	2	2	1	1218	861	82	4	1	5
lai@	15.0	-4.02	16	21	192	43	21	3	3	684	16	1	1	1	4
d&m	15.0	-4.13	14	15	118	9	2	2	2	111	12	1	1	1	3
ail@n	15.0	-4.23	6	8	90	41	2	1	1	1218	861	46	5	3	5
studio	15.0	-7.99	0	0	467	130	14	2	2	44	1	1	1	1	6
n&if	15.0	-4.77	0	0	89	14	1	1	1	48	18	1	1	1	4
s&lk	15.0	-4.8	4	5	467	17	2	1	1	111	6	4	1	1	4
roz@	15.0	-4.07	14	14	165	22	4	2	2	684	57	9	2	2	4
h&lt	15.0	-3.38	28	30	207	39	11	2	2	508	34	14	4	4	4
legitim	15.0	-8.88	0	0	192	37	7	2	1	111	10	3	1	1	7
taunus	15.0	-6.93	0	0	173	19	11	1	1	210	40	7	1	1	6
kosmos	15.0	-7.27	0	0	456	86	4	1	1	210	24	2	1	1	6
si	15.0	-3.59	14	18	467	21	21	21	21	95	2	2	2	2	2
tyr@	15.0	-4.3	8	9	173	9	2	1	1	684	33	5	1	1	4
kad@r	15.0	-3.84	6	7	456	30	1	1	1	373	230	32	4	1	5
ord@n	15.0	-4.79	0	1	60	13	2	1	1	1218	861	42	4	1	5
k&mp&nj@	15.0	-8.65	0	0	456	88	8	2	1	684	4	1	1	1	8
m&t	15.0	-3.95	12	15	247	53	5	5	5	508	8	1	1	1	3
lad@	15.0	-3.82	12	13	192	43	2	2	2	684	68	16	3	3	4
m&jor	15.0	-5.08	0	0	247	53	3	1	1	373	38	1	1	1	5
jurist	15.0	-6.86	0	0	43	16	2	1	1	508	79	14	2	1	6
v&l	15.0	-3.56	14	16	184	37	9	9	9	286	14	3	3	3	3
pres@n	15.0	-4.64	6	6	214	37	5	1	1	1218	861	63	8	3	6
ost@rn	15.0	-5.8	0	1	60	2	2	2	1	1218	104	87	24	4	6
&ndenk@n	15.0	-6.43	0	0	129	37	2	1	1	1218	861	83	26	10	8
etaz@	15.0	-6.36	0	0	93	7	2	1	1	684	57	12	1	1	5
dil@	15.0	-4.64	6	6	118	24	1	1	1	684	67	12	1	1	4
from	15.0	-4.85	4	5	259	25	5	1	1	111	7	3	1	1	4
ruin@	15.0	-5.93	0	1	165	19	1	1	1	684	81	21	1	1	5
baux	15.0	-4.58	10	12	263	20	6	1	1	121	10	7	1	1	4
vur=@l	15.0	-6.36	0	0	184	10	3	1	1	286	162	3	1	1	6
trau@n	15.0	-4.56	8	10	173	53	11	6	2	1218	861	10	10	2	6
=o	15.0	-3.76	14	18	95	8	8	8	8	44	1	1	1	1	2
m&ndat	15.0	-6.58	0	0	247	53	12	3	1	508	36	1	1	1	6
b&lkon	15.0	-5.65	2	3	263	35	7	2	1	1218	47	3	1	1	6
led@r	15.0	-4.43	16	16	192	37	3	1	1	373	230	32	7	1	5
justi=	15.0	-6.98	0	0	43	16	3	2	1	53	9	2	1	1	6
legend@	15.0	-6.71	0	0	192	37	7	1	1	684	68	18	5	1	7
turnir	15.0	-7.31	0	0	173	15	5	2	1	373	25	3	1	1	6
ter&s@	14.0	-7.02	0	0	173	20	8	1	1	684	43	10	2	1	6
typ@	14.0	-4.9	4	4	173	9	1	1	1	684	36	1	1	1	4
haupt	14.0	-5.34	0	1	207	37	8	1	1	508	5	2	1	1	5
kon=il	14.0	-6.12	0	0	456	86	29	3	2	286	29	2	1	1	6
tol	14.0	-4.14	24	24	173	22	1	1	1	286	13	1	1	1	3
blaz@n	14.0	-5.24	0	1	263	29	6	2	2	1218	861	27	3	1	6
kny+@n	14.0	-4.21	2	2	456	33	4	1	1	1218	861	21	4	1	6
step@	14.0	-5.48	0	0	467	130	18	1	1	684	36	2	1	1	5
zit@	14.0	-4.5	6	7	142	21	2	1	1	684	89	7	2	2	4
verft	14.0	-5.57	0	1	184	39	13	2	1	508	17	1	1	1	5
inteligent	14.0	-10.86	0	0	67	36	6	2	1	508	89	24	2	1	10
han	14.0	-3.63	20	23	207	37	1	1	1	1218	32	2	2	2	3
stral	14.0	-4.57	0	1	467	130	35	12	1	286	36	3	1	1	5
mail@	14.0	-4.75	10	11	247	28	14	2	2	684	67	12	5	1	5
noti=	14.0	-6.51	0	0	89	17	6	1	1	53	9	2	1	1	5
=er@n	14.0	-4.87	8	8	95	12	1	1	1	1218	861	70	7	1	5
hem@n	14.0	-4.46	14	14	207	36	2	1	1	1218	861	34	6	1	5
ad@l	14.0	-4.29	2	4	90	3	2	1	1	286	162	16	3	3	4
lex@rlix	14.0	-8.17	0	0	192	37	2	1	1	121	74	19	3	3	8
hun	14.0	-3.86	16	17	207	19	4	4	4	1218	15	1	1	1	3
saf	14.0	-4.22	10	11	467	23	1	1	1	48	5	1	1	1	3
hairat	14.0	-7.22	2	2	207	37	14	2	2	508	36	13	2	1	6
ob@rh&lp	14.0	-8.46	0	0	60	7	4	3	1	52	7	6	3	2	8
staif	14.0	-4.96	6	7	467	130	14	5	1	48	18	7	1	1	5
=aun	14.0	-5.07	2	3	95	16	5	1	1	1218	15	2	1	1	4
kilo	14.0	-5.72	4	6	456	25	2	1	1	44	6	2	1	1	4
inz&s@	14.0	-7.49	0	0	67	36	6	1	1	684	43	10	1	1	6
parti	14.0	-6.28	2	2	214	15	2	1	1	95	7	2	1	1	5
epos	14.0	-5.5	4	4	93	2	2	1	1	210	24	2	1	1	4
har=	14.0	-5.0	2	3	207	37	3	1	1	53	9	2	1	1	4
spend@n	14.0	-5.14	0	0	467	66	8	1	1	1218	861	42	15	3	7
tro+@n	14.0	-4.99	4	4	173	53	13	1	1	1218	861	21	4	1	6
konto	14.0	-5.4	0	1	456	86	29	13	2	44	10	1	1	1	5
mag@r	14.0	-5.0	10	10	247	28	2	2	1	373	230	10	5	1	5
flut	14.0	-4.06	8	8	259	40	5	1	1	508	22	5	3	3	4
styrm@n	14.0	-6.52	2	2	467	130	5	2	1	1218	861	34	2	1	7
sp&lt@n	14.0	-5.76	0	1	467	66	7	1	1	1218	861	82	10	7	7
k&t&lok	14.0	-7.66	0	0	456	88	8	4	1	111	12	4	1	1	7
b@slaknam@n	14.0	-10.49	0	0	263	36	9	1	1	1218	861	34	4	1	11
sl&m	14.0	-4.53	12	14	467	44	5	2	2	111	12	3	1	1	4
&rmut	14.0	-5.47	0	0	129	19	3	1	1	508	22	4	2	1	5
bremz@n	14.0	-5.88	0	0	263	37	5	2	1	1218	861	27	2	1	7
pistol@	14.0	-7.23	0	0	214	20	2	2	1	684	67	12	2	2	7
p&pa	14.0	-5.62	4	5	214	55	7	1	1	78	3	1	1	1	4
eksemplar	13.0	-10.26	0	0	93	3	3	1	1	373	27	2	1	1	9
forum	13.0	-5.64	0	1	259	35	18	1	1	111	33	5	1	1	5
gr&m	13.0	-4.55	2	2	234	45	7	1	1	111	12	3	1	1	4
f&s	13.0	-3.86	18	20	259	22	4	4	4	210	17	1	1	1	3
p&sif	13.0	-5.44	2	2	214	55	10	2	1	48	18	3	2	1	5
tug@nt	13.0	-6.88	2	2	173	15	1	1	1	508	89	9	4	2	6
bebi	13.0	-5.67	0	0	263	16	2	1	1	95	4	1	1	1	4
zynd@	13.0	-4.63	2	3	142	6	3	1	1	684	68	18	1	1	5
kel@	13.0	-3.84	18	20	456	24	5	2	2	684	67	15	1	1	4
t&+@r	13.0	-5.02	0	0	173	19	1	1	1	373	230	3	1	1	5
&pt	13.0	-4.47	10	11	129	12	1	1	1	508	5	1	1	1	3
intern	13.0	-6.54	0	0	67	36	6	2	1	1218	104	5	2	1	6
flur	13.0	-4.68	2	3	259	40	5	1	1	373	21	1	1	1	4
h&ft	13.0	-4.24	12	12	207	39	2	2	2	508	17	4	1	1	4
o	13.0	-3.61	0	7	60	60	60	60	60	44	44	44	44	44	1
sn&ps	13.0	-5.47	0	0	467	23	6	2	1	210	6	2	1	1	5
fin&n=	13.0	-8.18	0	0	259	28	7	1	1	53	10	6	1	1	6
knox@n	13.0	-4.81	2	3	456	33	8	1	1	1218	861	43	3	1	6
dipstal	13.0	-7.12	0	0	118	24	2	1	1	286	36	9	2	1	7
hok@n	13.0	-4.74	16	16	207	34	1	1	1	1218	861	83	4	1	5
patos	13.0	-6.24	0	0	214	15	4	1	1	210	24	3	1	1	5
o=ean	13.0	-6.44	0	0	60	2	1	1	1	1218	32	1	1	1	5
komfor	13.0	-5.47	0	0	456	86	12	1	1	373	38	2	1	1	6
raux	13.0	-4.34	12	14	165	36	9	1	1	121	10	7	2	2	4
al	13.0	-3.3	14	25	90	3	3	3	3	286	36	36	36	36	2
z&t@l	13.0	-5.3	0	0	142	22	3	1	1	286	162	14	1	1	5
p&kt	13.0	-3.96	8	10	214	55	3	1	1	508	20	7	2	2	4
non@	13.0	-4.86	10	11	89	17	1	1	1	684	81	12	2	2	4
p&l&st	13.0	-6.15	2	3	214	55	4	1	1	508	79	13	4	2	6
vut	13.0	-4.01	10	12	184	10	1	1	1	508	22	1	1	1	3
p&ket	13.0	-6.09	0	2	214	55	3	1	1	508	28	4	1	1	5
laut@r	13.0	-5.07	2	3	192	43	13	2	1	373	230	68	4	1	6
knext	13.0	-5.34	0	0	456	33	3	1	1	508	47	7	1	1	5
l/s@n	13.0	-4.16	2	2	192	3	2	1	1	1218	861	63	1	1	5
m&rs&l	13.0	-7.23	0	0	247	53	16	2	1	286	14	1	1	1	6
smek@n	13.0	-5.61	6	6	467	25	4	1	1	1218	861	83	9	1	6
ernt@n	13.0	-6.86	0	0	93	26	2	1	1	1218	861	82	4	1	6
raib@n	13.0	-4.95	16	19	165	36	17	1	1	1218	861	46	9	5	6
taub@	13.0	-5.0	4	5	173	19	11	1	1	684	33	7	5	1	5
moto	13.0	-4.85	4	5	247	43	4	2	2	44	10	2	1	1	4
k&bin@	13.0	-5.44	0	0	456	88	5	2	2	684	81	21	2	1	6
m)rx@n	13.0	-5.11	2	2	247	6	2	1	1	1218	861	43	3	1	6
golf	13.0	-5.28	4	4	234	7	2	1	1	48	6	3	1	1	4
staun@n	13.0	-6.09	2	3	467	130	14	3	1	1218	861	67	3	2	7
=vib@l	13.0	-5.34	0	0	95	19	9	2	1	286	162	24	5	1	6
pl&stik	13.0	-6.17	0	0	214	26	13	3	2	111	26	6	3	1	7
p&s	13.0	-3.38	12	14	214	55	10	10	10	210	17	2	2	2	3
kleb@n	13.0	-4.91	4	5	456	49	7	1	1	1218	861	46	10	2	6
mag@n	13.0	-4.15	18	18	247	28	2	2	1	1218	861	72	14	1	5
fut@r	13.0	-5.0	8	8	259	10	1	1	1	373	230	68	4	1	5
svert	13.0	-4.54	0	2	467	38	12	3	1	508	42	5	2	1	5
straik@n	13.0	-6.04	0	0	467	130	35	12	6	1218	861	83	11	1	8
b@ton	13.0	-6.31	0	0	263	36	4	1	1	1218	47	4	1	1	5
re=ept	13.0	-7.18	0	0	165	29	1	1	1	508	5	1	1	1	6
ez@l	12.0	-4.87	2	2	93	1	1	1	1	286	162	9	1	1	4
haz@	12.0	-4.08	14	14	207	37	1	1	1	684	57	12	1	1	4
kur	12.0	-3.28	10	14	456	32	9	9	9	373	21	3	3	3	3
h&m@r	12.0	-4.76	6	6	207	39	3	2	1	373	230	12	2	1	5
stif@l	12.0	-5.14	2	2	467	130	12	3	1	286	162	9	2	1	6
urkund@	12.0	-7.59	0	0	37	12	1	1	1	684	68	18	5	3	7
k&nt@	12.0	-4.59	6	7	456	88	8	2	1	684	89	7	2	1	5
ausvertix	12.0	-9.12	0	0	90	22	11	1	1	121	74	12	4	3	9
trost	12.0	-4.5	0	3	173	53	13	2	1	508	79	6	2	1	5
kab@l	12.0	-4.38	8	8	456	30	2	2	2	286	162	24	6	1	5
b&n	12.0	-3.79	20	23	263	35	9	9	9	1218	16	1	1	1	3
b&x	12.0	-3.99	12	12	263	35	1	1	1	121	11	1	1	1	3
kus	12.0	-3.73	20	22	456	32	1	1	1	210	40	2	2	2	3
oys@rst	12.0	-8.61	0	0	60	7	2	2	2	508	79	9	1	1	7
str&f	12.0	-5.42	4	4	467	130	35	5	1	48	2	1	1	1	5
nag@l	12.0	-4.87	6	6	89	14	2	2	1	286	162	24	1	1	5
g@vit@r	12.0	-5.85	0	0	234	72	9	4	1	373	230	68	8	1	7
=ex@	12.0	-4.94	2	3	95	12	1	1	1	684	22	1	1	1	4
st&f@l	12.0	-5.42	2	2	467	130	14	1	1	286	162	9	1	1	6
humor	12.0	-5.89	4	4	207	19	5	1	1	373	38	4	2	1	5
fels	12.0	-4.93	4	5	259	56	6	1	1	210	6	1	1	1	4
p&stor	12.0	-5.54	0	0	214	55	10	3	1	373	38	16	1	1	6
dik	12.0	-3.83	16	16	118	24	2	2	2	111	26	1	1	1	3
p&r&dis	12.0	-8.06	0	0	214	55	18	1	1	210	49	2	1	1	7
korekt	12.0	-6.01	0	0	456	86	10	2	1	508	20	6	1	1	6
krix@n	12.0	-4.9	4	5	456	54	8	1	1	1218	861	43	9	2	6
zoyl@	12.0	-4.97	4	6	142	25	3	1	1	684	67	5	3	1	5
zervir@n	12.0	-6.78	0	0	142	30	2	1	1	1218	861	70	32	2	8
z&t	12.0	-4.23	10	14	142	22	3	3	3	508	8	1	1	1	3
daum@n	12.0	-5.65	2	2	118	9	2	1	1	1218	861	34	4	2	6
sveb@n	12.0	-4.63	6	7	467	38	12	1	1	1218	861	46	10	2	6
ryst@n	12.0	-5.17	0	0	165	11	3	1	1	1218	861	82	15	1	6
lort	12.0	-4.38	20	22	192	24	4	1	1	508	42	13	1	1	4
kan	12.0	-3.54	16	20	456	30	2	2	2	1218	32	2	2	2	3
stex@n	12.0	-5.13	8	9	467	130	18	1	1	1218	861	43	5	1	6
pil@	12.0	-4.16	8	8	214	20	4	1	1	684	67	12	1	1	4
t&kt	12.0	-4.35	4	5	173	19	2	1	1	508	20	7	3	3	4
p&rol@	12.0	-5.82	0	0	214	55	18	2	1	684	67	12	2	1	6
gi+@l	12.0	-5.13	4	4	234	11	1	1	1	286	162	3	2	1	5
regn@n	12.0	-5.68	4	6	165	29	4	1	1	1218	861	67	3	2	6
&+@l	12.0	-4.35	2	2	129	2	2	2	2	286	162	3	1	1	4
bin@	12.0	-4.0	12	16	263	25	5	2	2	684	81	21	2	2	4
mikrofon	12.0	-9.68	0	0	247	35	2	2	1	1218	47	2	1	1	8
bart	12.0	-4.19	6	9	263	20	3	1	1	508	42	5	2	2	4
zeni	12.0	-4.8	4	4	142	30	8	1	1	95	12	1	1	1	4
hyrd@	12.0	-5.27	8	8	207	18	1	1	1	684	68	8	3	1	5
r&s@	12.0	-4.34	16	18	165	23	5	2	2	684	43	10	2	2	4
zekt	12.0	-3.87	2	3	142	30	6	2	2	508	20	6	2	2	4
eta	12.0	-5.24	0	1	93	7	2	2	2	78	6	1	1	1	3
hail	12.0	-4.07	22	23	207	37	14	2	2	286	29	11	1	1	4
gis@n	11.0	-4.4	14	14	234	11	1	1	1	1218	861	63	23	1	5
kaujuk	11.0	-7.01	0	0	456	30	8	1	1	111	9	1	1	1	6
ha	11.0	-3.74	10	15	207	37	37	37	37	78	1	1	1	1	2
+ail	11.0	-4.78	16	17	27	6	3	2	2	286	29	11	1	1	4
t&bel@	11.0	-6.25	0	0	173	19	2	1	1	684	67	15	3	2	6
h&ft@n	11.0	-5.08	4	4	207	39	2	2	1	1218	861	82	4	1	6
kin	11.0	-3.68	28	32	456	25	3	3	3	1218	57	2	2	2	3
man@n	11.0	-4.66	6	8	247	28	1	1	1	1218	861	67	2	1	5
horn	11.0	-3.77	12	13	207	34	10	2	2	1218	104	6	2	2	4
frir@n	11.0	-5.17	2	2	259	25	5	1	1	1218	861	70	32	4	6
hak@n	11.0	-4.03	14	14	207	37	2	1	1	1218	861	83	3	1	5
=ynd@n	11.0	-5.38	0	0	95	7	1	1	1	1218	861	42	15	2	6
t&st@n	11.0	-5.25	4	4	173	19	2	1	1	1218	861	82	15	3	6
tim	11.0	-4.49	8	8	173	14	1	1	1	111	10	3	3	3	3
g@v&nt	11.0	-5.38	2	2	234	72	9	2	1	508	89	25	2	1	6
mod@rn	11.0	-4.49	2	3	247	43	4	2	2	1218	104	87	15	2	6
pu=@n	11.0	-4.27	4	4	214	14	1	1	1	1218	861	49	4	1	5
ironi	11.0	-7.63	0	0	67	5	1	1	1	95	12	7	1	1	5
opst	11.0	-4.67	0	0	60	14	3	1	1	508	79	5	1	1	4
sv|r@n	11.0	-4.79	4	4	467	38	1	1	1	1218	861	70	4	1	6
st|n@n	11.0	-4.49	2	3	467	130	3	1	1	1218	861	67	7	2	6
s)d@l	11.0	-4.82	2	2	467	2	1	1	1	286	162	16	2	1	5
g@sik	11.0	-5.22	2	2	234	72	15	2	1	111	26	2	1	1	5
fotograf	11.0	-7.97	0	0	259	35	4	4	3	48	5	4	3	1	8
u	11.0	-3.61	0	7	37	37	37	37	37	23	23	23	23	23	1
pl&=@n	11.0	-4.65	0	0	214	26	13	3	1	1218	861	49	4	1	6
fau	11.0	-4.1	20	23	259	27	4	4	4	23	17	1	1	1	3
list	11.0	-4.41	14	17	192	31	2	2	2	508	79	14	1	1	4
grinz@n	11.0	-6.14	0	0	234	45	4	1	1	1218	861	27	2	1	7
revir	11.0	-5.66	0	0	165	29	2	1	1	373	25	3	1	1	5
bin@n	11.0	-4.1	12	16	263	25	5	2	1	1218	861	67	21	1	5
tel@r	11.0	-4.64	6	6	173	20	1	1	1	373	230	11	3	1	5
finst@r	11.0	-5.71	2	2	259	28	7	1	1	373	230	68	26	3	7
foyxt	11.0	-4.62	0	0	259	35	2	1	1	508	47	2	1	1	5
keln@r	11.0	-8.02	2	3	456	24	5	1	1	373	230	17	1	1	6
brux	11.0	-4.63	6	7	263	37	7	1	1	121	10	1	1	1	4
ped&gog@	11.0	-7.76	0	0	214	26	4	3	3	684	28	3	1	1	8
druk@n	11.0	-5.43	2	4	118	19	1	1	1	1218	861	83	8	2	6
strum+	11.0	-5.52	0	2	467	130	35	3	1	12	7	5	3	2	6
flot	11.0	-4.6	4	7	259	40	4	2	2	508	20	4	1	1	4
drat	11.0	-4.15	4	5	118	19	3	1	1	508	36	13	2	2	4
laun@	11.0	-5.22	6	7	192	43	13	1	1	684	81	5	1	1	5
munt@r	11.0	-5.11	2	4	247	22	3	2	1	373	230	68	5	2	6
z&l=	11.0	-4.46	4	5	142	22	5	1	1	53	10	4	1	1	4
kostym	11.0	-6.31	0	0	456	86	4	3	1	111	5	3	2	1	6
fai@r	11.0	-4.78	14	14	259	27	10	2	1	373	230	7	6	1	5
kum@r	11.0	-4.69	8	8	456	32	3	1	1	373	230	12	3	1	5
bib@l	11.0	-4.7	6	6	263	25	2	2	1	286	162	24	5	1	5
zauna	11.0	-6.75	0	0	142	24	8	1	1	78	6	2	1	1	5
mist@r	11.0	-4.93	2	3	247	35	6	2	1	373	230	68	26	6	6
h/l@	11.0	-4.53	4	4	207	1	1	1	1	684	67	1	1	1	4
svenk@n	11.0	-4.88	0	1	467	38	12	1	1	1218	861	83	26	10	7
kux@n	11.0	-4.44	6	6	456	32	1	1	1	1218	861	43	10	1	5
hauf@n	11.0	-4.6	12	14	207	37	8	1	1	1218	861	36	9	7	6
bret	11.0	-4.43	2	3	263	37	5	1	1	508	28	4	1	1	4
stut@	11.0	-5.12	6	6	467	130	14	1	1	684	89	7	1	1	5
enk@l	11.0	-4.52	2	5	93	16	2	1	1	286	162	16	6	3	5
bryl@n	11.0	-5.6	2	2	263	37	2	1	1	1218	861	46	6	1	6
kno+	11.0	-4.76	0	1	456	33	8	1	1	12	5	1	1	1	4
g@dai@n	11.0	-6.41	0	0	234	72	5	1	1	1218	861	18	13	1	7
vurst	11.0	-5.56	4	4	184	10	3	1	1	508	79	9	2	1	5
my=@	11.0	-4.28	14	16	247	15	1	1	1	684	29	4	1	1	4
l&x@	11.0	-4.5	6	7	192	29	2	2	2	684	22	4	1	1	4
&k=ent	11.0	-6.07	0	0	129	10	3	1	1	508	89	24	1	1	6
empor	10.0	-5.95	0	0	93	7	1	1	1	373	38	2	1	1	5
herp	10.0	-4.61	8	9	207	36	11	2	2	52	5	3	1	1	4
=elt	10.0	-4.5	10	11	95	12	2	1	1	508	34	5	1	1	4
ainvend@n	10.0	-7.68	0	0	90	41	28	1	1	1218	861	42	15	3	9
to+	10.0	-4.2	12	12	173	22	1	1	1	12	5	1	1	1	3
kn&p@n	10.0	-4.79	10	11	456	33	7	2	1	1218	861	20	8	2	6
=ub@h|r	10.0	-6.73	0	0	95	11	1	1	1	373	5	1	1	1	7
nul	10.0	-5.01	6	7	89	8	1	1	1	286	6	1	1	1	3
ais	10.0	-3.41	20	27	90	41	1	1	1	210	49	10	10	10	3
sv&n=	10.0	-4.93	4	4	467	38	9	3	1	53	10	6	1	1	5
strikt	10.0	-6.23	0	1	467	130	35	2	2	508	20	2	1	1	6
soy	10.0	-3.93	14	15	467	14	5	5	5	11	9	1	1	1	3
stroy@n	10.0	-5.12	2	4	467	130	35	8	3	1218	861	6	2	2	7
ror	10.0	-4.39	20	22	165	22	1	1	1	373	38	4	4	4	3
flot@	10.0	-5.17	0	1	259	40	4	2	1	684	89	9	1	1	5
&pvez@nhait	10.0	-10.58	0	0	129	12	2	2	2	508	35	17	3	3	11
&kut	10.0	-5.76	2	3	129	10	1	1	1	508	22	1	1	1	4
konzum	10.0	-5.92	0	0	456	86	29	1	1	111	33	3	2	1	6
rag@n	10.0	-3.97	24	28	165	36	1	1	1	1218	861	72	14	5	5
herd@	10.0	-4.79	4	5	207	36	11	1	1	684	68	8	2	1	5
kl&j@n	10.0	-5.1	6	6	456	49	10	2	1	1218	861	5	3	1	6
dyr	10.0	-4.37	10	10	118	7	2	2	2	373	4	1	1	1	3
montir@n	10.0	-6.19	0	0	247	43	13	3	1	1218	861	70	32	4	8
tux	10.0	-4.65	8	8	173	15	1	1	1	121	10	1	1	1	3
laus@n	10.0	-4.68	8	8	192	43	13	2	1	1218	861	63	6	4	6
mertyr@r	10.0	-8.4	0	0	247	37	6	1	1	373	230	2	1	1	8
kaos	10.0	-4.34	2	2	456	30	1	1	1	210	24	1	1	1	4
jut@	10.0	-4.68	8	8	43	16	1	1	1	684	89	7	1	1	4
kn&l@n	10.0	-5.25	8	8	456	33	7	1	1	1218	861	46	5	1	6
h&rmoni	10.0	-6.96	0	0	207	39	9	2	2	95	12	7	2	2	7
kip@n	10.0	-4.37	14	15	456	25	2	2	1	1218	861	20	5	1	5
kat@r	10.0	-4.51	8	8	456	30	1	1	1	373	230	68	3	1	5
slaif@	10.0	-5.48	0	1	467	44	10	5	2	684	12	2	2	1	6
k&lend@r	10.0	-6.85	0	0	456	88	8	1	1	373	230	32	8	2	8
slag@r	10.0	-5.24	6	7	467	44	10	2	2	373	230	10	5	2	6
f)r	10.0	-4.05	10	11	259	4	1	1	1	373	7	1	1	1	3
stift@n	10.0	-5.83	0	0	467	130	12	3	2	1218	861	82	4	1	7
kal	10.0	-3.4	24	29	456	30	2	2	2	286	36	2	2	2	3
sek	10.0	-4.53	16	18	467	16	1	1	1	111	12	1	1	1	3
durst	10.0	-5.54	2	2	118	12	3	1	1	508	79	9	2	1	5
iks	10.0	-4.86	0	1	67	2	1	1	1	210	19	3	3	3	3
zeg@n	10.0	-3.9	22	24	142	30	3	2	1	1218	861	72	15	1	5
opa	10.0	-4.74	2	3	60	14	1	1	1	78	3	1	1	1	3
ker=@	10.0	-5.06	2	2	456	24	7	1	1	684	29	4	1	1	5
boks	10.0	-4.48	4	6	263	23	2	1	1	210	19	2	1	1	4
&lfa	10.0	-6.3	0	0	129	24	1	1	1	78	2	1	1	1	4
