word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
stypid	60.06	-7.58	0	0	529	35	3	2	1	138	36	6	2	1	6
en(mi	59.98	-7.13	0	0	240	6	1	1	1	304	23	2	1	1	5
natyr	59.8	-5.25	4	4	93	17	1	1	1	768	81	34	11	2	5
amen	59.8	-4.47	8	9	331	19	4	1	1	243	48	9	1	1	4
k)takt	59.58	-5.85	0	0	560	108	24	3	1	338	20	6	2	1	6
taksi	59.42	-5.56	2	3	270	32	6	2	1	304	34	4	3	1	5
ide	59.38	-4.67	4	6	55	7	2	2	2	449	18	3	3	3	3
d(m@d	59.26	-6.19	0	0	252	18	4	1	1	138	13	3	1	1	5
p8isk(	59.09	-7.47	0	0	534	5	3	2	1	4	3	2	1	1	6
l@g	58.95	-4.23	16	18	161	13	4	4	4	53	5	1	1	1	3
myr	58.9	-3.41	22	22	354	14	3	3	3	768	81	4	4	4	3
s@tir	58.48	-4.65	2	3	529	29	9	3	1	768	84	12	2	1	5
lyn	58.29	-4.74	14	16	161	14	2	2	2	243	11	1	1	1	3
mats	58.26	-4.38	12	15	354	131	19	2	2	339	7	2	1	1	4
servo	57.67	-6.03	0	0	529	75	28	4	1	245	7	1	1	1	5
mar	57.48	-2.84	38	49	354	131	31	31	31	768	128	4	4	4	3
kul9r	57.46	-4.88	4	4	560	33	4	1	1	768	74	8	2	1	5
bo	57.2	-3.03	36	44	322	25	25	25	25	245	13	13	13	13	2
dosje	57.2	-6.18	0	0	252	24	2	1	1	449	53	5	1	1	5
oribl	57.16	-5.46	2	2	140	40	4	1	1	409	37	17	2	1	5
sinifi	56.66	-6.78	0	0	529	66	10	3	1	304	8	3	1	1	6
memwar	56.6	-6.36	0	0	354	60	3	1	1	768	128	49	2	1	6
zyz	56.4	-4.08	12	13	103	18	2	2	2	197	11	1	1	1	3
gam5	55.94	-5.12	2	3	155	34	4	1	1	167	9	2	1	1	4
fy	55.88	-3.39	32	36	273	17	17	17	17	89	4	4	4	4	2
idjo	55.73	-5.53	2	2	55	7	1	1	1	245	19	4	1	1	4
@lev	55.59	-6.46	4	5	96	1	1	1	1	56	12	6	1	1	4
eksperj@s	55.52	-7.7	0	0	240	52	25	11	3	339	57	4	1	1	9
to	55.48	-2.8	34	42	270	32	32	32	32	245	26	26	26	26	2
manjer	55.43	-5.28	6	6	354	131	19	2	1	768	156	33	4	3	6
mil	55.43	-3.65	34	35	354	40	4	4	4	409	50	1	1	1	3
planet	55.29	-6.61	0	0	534	37	14	3	1	338	71	7	1	1	6
dor	55.05	-3.79	36	40	252	24	2	2	2	768	56	5	5	5	3
sje	54.97	-3.48	18	22	529	11	7	7	7	449	53	5	5	5	3
solda	54.96	-5.79	0	2	529	56	10	2	1	203	18	1	1	1	5
d(sy	54.77	-5.58	2	2	252	18	2	1	1	89	8	1	1	1	4
pard)	54.7	-4.62	2	2	534	113	49	1	1	203	9	4	2	1	5
sw5	54.45	-4.04	18	19	529	8	1	1	1	167	13	1	1	1	3
tip	54.23	-4.67	20	21	270	22	1	1	1	74	17	1	1	1	3
bl@	53.93	-4.94	16	19	322	18	1	1	1	118	15	1	1	1	3
klij@	53.63	-6.73	0	0	560	42	8	1	1	118	6	1	1	1	5
pwas)	53.61	-5.84	6	6	534	13	10	1	1	203	29	6	3	1	5
s@tr	53.46	-4.32	6	8	529	29	9	2	2	768	62	3	2	2	4
asi	53.41	-3.96	16	19	331	26	3	3	3	304	34	5	5	5	3
mwaj5	53.27	-5.43	2	2	354	9	7	1	1	167	30	4	3	1	5
metje	53.22	-5.31	2	2	354	60	10	1	1	449	53	6	1	1	5
pari	52.59	-3.98	20	25	534	113	49	1	1	304	52	8	1	1	4
arive	52.22	-6.0	2	2	331	55	3	1	1	449	16	4	2	1	5
maladi	52.18	-7.02	0	1	354	131	10	4	2	304	30	5	1	1	6
pros5	51.95	-5.62	2	3	534	108	52	8	1	167	9	1	1	1	5
dir	51.94	-3.63	28	28	252	46	3	3	3	768	84	4	4	4	3
dest5	51.93	-5.05	2	2	252	76	9	1	1	167	26	5	4	2	5
fil	51.83	-3.46	22	28	273	30	8	8	8	409	50	3	3	3	3
ofr	51.81	-4.88	4	8	140	5	1	1	1	768	6	3	3	3	3
t)	51.73	-3.19	34	37	270	5	5	5	5	203	26	26	26	26	2
fu	51.51	-3.61	34	39	273	21	21	21	21	55	1	1	1	1	2
imaz	51.34	-4.95	4	5	55	11	4	2	2	197	58	5	1	1	4
bet	51.33	-3.58	28	32	322	31	6	6	6	338	71	3	3	3	3
veky	51.14	-5.74	6	7	155	39	2	1	1	89	6	3	1	1	4
spektakl	51.14	-9.11	0	0	529	19	5	2	2	409	11	4	2	1	8
zystis	50.96	-6.53	0	0	103	18	3	2	1	339	56	7	3	1	6
sj5	50.76	-3.94	14	16	529	11	1	1	1	167	30	3	3	3	3
ym5	50.53	-4.52	0	1	32	5	1	1	1	167	9	1	1	1	3
respe	50.47	-5.39	0	0	225	66	9	2	1	449	17	2	1	1	5
p)	50.45	-3.12	36	42	534	11	11	11	11	203	7	7	7	7	2
seks	50.44	-4.07	10	13	529	75	8	1	1	339	25	11	1	1	4
d(m5	50.4	-4.43	6	6	252	18	4	1	1	167	9	3	1	1	4
nor	50.38	-4.09	28	31	93	20	2	2	2	768	56	4	4	4	3
lorsk(	49.36	-8.81	0	0	161	19	4	1	1	4	3	2	1	1	6
bel	49.35	-3.3	28	31	322	31	3	3	3	409	89	4	4	4	3
arbr	49.29	-5.43	0	1	331	55	2	1	1	768	28	2	2	2	4
ter5	49.12	-5.17	4	5	270	34	9	1	1	167	19	2	2	2	4
foli	49.01	-5.03	8	8	273	27	2	1	1	304	21	7	1	1	4
b)b	48.7	-4.55	2	4	322	6	2	2	2	38	5	1	1	1	3
k@pan	48.61	-5.47	2	2	560	12	4	1	1	243	32	3	2	1	5
def@s	48.56	-5.97	2	2	252	76	4	1	1	339	57	2	1	1	5
m)str	48.42	-6.35	0	1	354	7	1	1	1	768	62	13	1	1	5
serif	48.36	-5.33	2	3	529	75	28	3	1	59	21	3	1	1	5
dep@	48.3	-5.69	0	0	252	76	7	1	1	118	4	1	1	1	4
eksplik	48.02	-6.91	0	0	240	52	25	11	4	166	58	12	4	1	7
letr	47.98	-4.82	16	17	161	20	2	1	1	768	62	18	1	1	4
@z	47.9	-3.16	10	15	96	7	7	7	7	197	13	13	13	13	2
sav)	47.84	-5.18	2	2	529	68	3	1	1	203	1	1	1	1	4
arjer	47.39	-5.23	2	3	331	55	1	1	1	768	156	33	5	2	5
kamarad	47.32	-7.03	0	0	560	144	7	1	1	138	33	8	3	1	7
drog	47.2	-6.06	8	8	252	16	4	1	1	53	2	1	1	1	4
kurir	47.19	-5.63	6	6	560	33	7	1	1	768	84	13	5	2	5
od9r	47.19	-4.89	6	6	140	5	1	1	1	768	74	6	1	1	4
sol	47.1	-3.23	42	46	529	56	10	10	10	409	53	3	3	3	3
swazir	47.09	-6.11	2	2	529	8	5	1	1	768	84	6	3	2	6
azar	46.98	-5.53	8	10	331	9	1	1	1	768	128	5	2	2	4
eksel@	46.87	-6.57	0	0	240	52	25	3	1	118	15	2	1	1	6
sas	46.8	-3.8	30	33	529	68	2	2	2	339	47	2	2	2	3
are	46.8	-3.99	28	39	331	55	6	6	6	449	53	8	8	8	3
malgre	46.5	-7.02	0	0	354	131	10	1	1	449	53	6	1	1	6
@s5t	46.41	-6.06	2	2	96	11	1	1	1	338	9	2	1	1	4
min)	46.14	-4.36	10	11	354	40	10	1	1	203	10	4	1	1	4
fjer	46.07	-4.14	14	17	273	13	6	1	1	768	156	33	1	1	4
parfe	45.92	-5.59	4	4	534	113	49	3	1	449	12	2	1	1	5
povr	45.73	-5.85	0	1	534	45	1	1	1	768	15	1	1	1	4
prose	45.41	-4.68	8	10	534	108	52	8	2	449	43	5	2	1	5
plaz	44.99	-4.37	8	10	534	37	14	1	1	197	58	5	1	1	4
masin	44.94	-4.9	8	8	354	131	14	2	1	243	78	9	3	1	5
somej	44.51	-5.74	2	3	529	56	5	2	1	107	19	2	1	1	5
sam(di	44.51	-7.15	0	0	529	68	4	1	1	304	30	3	1	1	6
vol)te	44.41	-7.08	0	1	155	20	9	2	2	449	53	1	1	1	6
stop	44.36	-5.21	8	10	529	35	5	2	2	74	13	2	1	1	4
proze	44.18	-4.24	6	9	534	108	52	3	3	449	41	9	3	1	5
program	44.16	-6.83	0	0	534	108	52	2	2	147	20	5	2	1	7
rest	44.15	-3.99	10	11	225	66	9	3	3	338	45	15	1	1	4
os	44.08	-3.09	20	29	140	10	10	10	10	339	36	36	36	36	2
wazo	43.78	-6.47	0	0	5	1	1	1	1	245	7	1	1	1	4
vj@d	43.78	-5.92	0	0	155	7	1	1	1	138	13	1	1	1	4
fors	43.67	-4.37	12	15	273	27	11	2	2	339	23	7	1	1	4
rez)	43.67	-4.23	12	13	225	66	17	1	1	203	18	6	2	2	4
onet	43.6	-5.36	0	1	140	3	1	1	1	338	71	7	2	2	4
asas5	43.17	-6.83	0	0	331	26	2	1	1	167	9	3	1	1	5
komiser	42.99	-6.82	0	0	560	108	17	2	1	768	156	11	1	1	7
pl8i	42.91	-4.36	0	2	534	37	1	1	1	304	23	2	2	2	4
mazeste	42.84	-7.65	0	0	354	131	9	1	1	449	53	2	1	1	7
z(nu	42.82	-5.32	0	0	103	4	1	1	1	55	3	1	1	1	4
bije	42.4	-4.47	0	2	322	27	3	1	1	449	53	8	1	1	4
gato	42.33	-5.13	10	10	155	34	2	1	1	245	26	4	1	1	4
butej	42.31	-6.62	0	0	322	37	3	1	1	107	19	2	1	1	5
regle	42.27	-5.79	0	1	225	66	4	1	1	449	39	2	1	1	5
enerzi	42.18	-7.52	0	0	240	6	3	2	1	304	24	3	2	1	6
m@	42.12	-3.02	36	40	354	13	13	13	13	118	13	13	13	13	2
epuz	41.98	-5.52	2	3	240	22	3	1	1	197	6	1	1	1	4
lise	41.96	-4.86	6	8	161	27	2	1	1	449	43	6	2	2	4
kamera	41.64	-6.9	0	0	560	144	7	2	1	203	22	5	1	1	6
frap	41.37	-5.11	6	7	273	45	6	1	1	74	16	5	1	1	4
espas	41.34	-5.73	2	2	240	36	6	1	1	339	47	2	1	1	5
taj	41.32	-3.7	18	21	270	32	1	1	1	107	31	7	7	7	3
morso	40.65	-5.93	0	0	354	48	10	2	1	245	16	2	1	1	5
pjer	40.58	-4.14	12	16	534	15	5	1	1	768	156	33	2	2	4
vwatyr	40.53	-5.92	0	0	155	10	9	1	1	768	81	34	11	1	6
teatr	40.51	-6.29	0	0	270	34	1	1	1	768	62	4	1	1	5
sato	40.51	-4.7	16	16	529	68	6	1	1	245	26	4	1	1	4
pjes	40.44	-5.34	10	12	534	15	5	1	1	339	24	2	1	1	4
alkol	40.29	-5.93	0	0	331	29	1	1	1	409	53	6	1	1	5
falwar	39.78	-6.05	2	2	273	36	2	1	1	768	128	49	4	2	6
mirakl	39.78	-7.29	0	0	354	40	5	1	1	409	11	4	2	1	6
sykse	39.58	-5.57	0	0	529	42	5	2	2	449	43	4	1	1	5
akt	39.19	-3.68	8	12	331	25	4	4	4	338	20	6	6	6	3
dezorme	39.13	-8.56	0	0	252	76	6	2	1	449	15	1	1	1	7
orej	39.08	-5.04	6	8	140	40	4	2	2	107	19	5	1	1	4
kostym	38.95	-6.76	0	0	560	108	8	3	1	147	13	4	1	1	6
fr)	38.81	-3.41	12	14	273	45	2	2	2	203	19	1	1	1	3
sal9r	38.77	-4.81	6	6	529	68	14	1	1	768	74	8	2	1	5
min8i	38.47	-5.84	0	0	354	40	10	1	1	304	23	2	1	1	5
pretr	38.37	-4.65	4	6	534	108	29	2	1	768	62	18	3	1	5
drwa	38.33	-4.55	6	11	252	16	1	1	1	203	47	13	3	3	4
yniversite	38.22	-10.43	0	0	32	5	3	2	2	449	53	16	3	1	10
ministr	38.1	-6.87	2	2	354	40	10	1	1	768	62	13	4	3	7
nes@s	37.9	-6.27	0	1	93	17	2	1	1	339	57	4	3	1	5
tablo	37.8	-5.81	0	0	270	32	4	1	1	245	27	2	1	1	5
bwa	37.63	-3.56	30	34	322	7	6	6	6	203	47	2	2	2	3
ses	37.58	-4.35	32	36	529	75	2	2	2	339	24	1	1	1	3
azir	37.48	-4.82	10	11	331	9	3	1	1	768	84	6	3	3	4
iver	37.44	-4.82	6	8	55	3	1	1	1	768	156	12	2	2	4
sypli	37.38	-6.2	0	0	529	42	13	1	1	304	21	4	1	1	5
kuz5	37.31	-4.86	6	6	560	33	2	1	1	167	6	1	1	1	4
r(s(vwar	37.2	-6.8	0	0	225	29	1	1	1	768	128	49	11	3	8
sal)	37.06	-4.22	20	21	529	68	14	1	1	203	18	6	1	1	4
animal	36.89	-7.06	0	0	331	23	3	1	1	409	76	3	1	1	6
m)tan	36.76	-6.11	0	0	354	7	3	1	1	243	32	3	1	1	5
n)br	36.57	-5.42	2	3	93	3	2	2	2	768	28	5	2	2	4
fyzi	36.52	-4.45	4	4	273	17	3	2	2	304	24	2	1	1	4
sers	36.45	-4.2	18	20	529	75	28	1	1	339	23	8	1	1	4
vas	36.24	-4.05	20	23	155	24	3	3	3	339	47	2	2	2	3
pos	36.23	-3.6	36	42	534	45	6	6	6	339	36	1	1	1	3
m@to	36.16	-4.99	10	11	354	13	3	1	1	245	26	2	1	1	4
l1di	36.01	-4.91	0	0	161	1	1	1	1	304	30	1	1	1	4
vest	36.0	-4.4	14	16	155	39	8	5	5	338	45	15	1	1	4
kofr	35.97	-5.38	2	5	560	108	2	2	2	768	6	3	1	1	4
detaj	35.96	-5.7	4	4	252	76	9	1	1	107	31	7	2	1	5
lor	35.79	-3.99	30	35	161	19	4	4	4	768	56	7	7	7	3
@ver	35.46	-4.44	10	11	96	9	2	2	2	768	156	12	1	1	4
kuj	35.24	-4.09	24	25	560	33	1	1	1	107	19	1	1	1	3
karjer	35.23	-5.45	2	3	560	144	35	2	1	768	156	33	5	2	6
midi	35.15	-5.53	0	0	354	40	1	1	1	304	30	1	1	1	4
test	34.87	-4.92	12	14	270	34	3	3	3	338	45	15	3	3	4
politik	34.84	-6.93	0	0	534	45	7	2	1	166	58	27	1	1	7
glwar	34.78	-5.38	0	0	155	15	1	1	1	768	128	49	4	1	5
zeni	34.65	-4.97	6	7	103	12	3	1	1	304	20	4	1	1	4
rezylta	34.31	-8.35	0	0	225	66	17	2	1	203	12	2	1	1	7
yniver	34.21	-6.65	0	0	32	5	3	2	2	768	156	12	2	1	6
surir	33.79	-6.0	10	10	529	36	4	1	1	768	84	13	5	1	5
m@s)z	33.64	-6.55	0	0	354	13	3	1	1	197	7	2	1	1	5
k)sern	33.49	-5.33	2	3	560	108	24	7	4	243	23	11	2	1	6
artikl	33.39	-6.48	0	0	331	55	6	5	1	409	11	2	1	1	6
seri	33.34	-4.23	16	19	529	75	28	3	3	304	52	8	1	1	4
tal@	33.28	-4.84	4	4	270	32	4	1	1	118	15	2	1	1	4
paradi	33.23	-5.88	2	3	534	113	49	14	3	304	30	5	2	1	6
valiz	33.21	-5.3	4	4	155	24	7	2	1	197	30	6	4	1	5
votr	33.05	-5.82	2	5	155	20	3	1	1	768	62	3	1	1	4
etwal	32.98	-6.24	0	2	240	29	1	1	1	409	76	5	2	1	5
es@s	32.91	-4.41	4	6	240	36	1	1	1	339	57	4	3	3	4
etyd	32.87	-5.3	0	0	240	29	1	1	1	138	10	8	2	2	4
id@tite	32.83	-8.23	0	0	55	7	1	1	1	449	53	16	3	3	7
suv(nir	32.79	-6.65	0	0	529	36	3	2	1	768	84	8	5	3	7
kup	32.66	-3.58	18	22	560	33	6	6	6	74	8	3	3	3	3
dus	32.56	-4.45	18	19	252	9	1	1	1	339	17	1	1	1	3
s@pan	32.38	-5.81	2	2	529	29	3	1	1	243	32	3	2	1	5
fortyn	32.35	-6.45	0	0	273	27	11	1	1	243	11	2	1	1	6
apresi	32.23	-6.34	0	1	331	35	8	3	1	304	34	6	3	2	6
ekskyz	32.15	-6.84	0	0	240	52	25	4	2	197	11	2	1	1	6
reve	32.08	-4.87	2	4	225	66	8	4	4	449	16	1	1	1	4
ter	31.81	-3.17	34	42	270	34	9	9	9	768	156	21	21	21	3
sup	31.72	-3.62	16	19	529	36	4	4	4	74	8	1	1	1	3
son	31.69	-3.36	30	35	529	56	6	6	6	243	42	2	2	2	3
ez	31.64	-3.51	12	17	240	3	3	3	3	197	30	30	30	30	2
pistole	31.63	-7.54	0	0	534	33	6	2	1	449	39	7	1	1	7
lynet	31.61	-6.24	0	0	161	14	2	1	1	338	71	7	1	1	5
dezir	31.59	-4.99	6	6	252	76	6	2	1	768	84	6	2	1	5
@pes	31.46	-5.81	0	1	96	8	1	1	1	339	24	3	1	1	4
v@dr(di	31.36	-7.87	0	0	155	8	4	2	1	304	30	3	2	1	7
viktwar	31.31	-7.33	0	0	155	33	2	2	1	768	128	49	11	2	7
swaf	31.28	-5.65	6	7	529	8	5	1	1	59	12	2	1	1	4
lak	31.16	-4.04	28	34	161	35	2	2	2	166	24	5	5	5	3
alo	31.11	-4.04	14	19	331	29	2	2	2	245	27	3	3	3	3
stil	31.08	-4.4	2	5	529	35	4	2	2	409	50	7	2	2	4
selyl	31.06	-6.33	0	0	529	75	8	1	1	409	39	3	2	1	5
park	31.02	-4.05	14	18	534	113	49	4	4	166	9	6	1	1	4
tras	30.98	-4.48	20	21	270	81	17	1	1	339	47	5	1	1	4
f8ir	30.95	-4.4	10	10	273	2	2	1	1	768	84	8	1	1	4
mod	30.79	-3.68	16	17	354	48	8	8	8	138	10	2	2	2	3
@pr5t	30.65	-7.36	0	0	96	8	2	1	1	338	9	3	1	1	5
sykr	30.57	-5.75	0	1	529	42	5	1	1	768	6	1	1	1	4
akt9r	30.51	-4.41	0	1	331	25	4	1	1	768	74	18	4	2	5
ry	30.46	-3.49	34	40	225	11	11	11	11	89	8	8	8	8	2
zero	30.44	-5.34	4	6	103	12	5	1	1	245	30	7	1	1	4
fist)	30.38	-5.42	4	4	273	30	7	1	1	203	26	5	3	1	5
p8is@s	30.37	-6.66	0	0	534	5	3	2	1	339	57	4	1	1	6
egzam5	30.37	-6.67	0	0	240	22	12	4	1	167	9	2	1	1	6
d2or	30.23	-4.59	0	1	252	2	1	1	1	768	56	1	1	1	4
por	30.18	-3.32	40	46	534	45	10	10	10	768	56	5	5	5	3
ob	30.04	-3.39	12	17	140	10	10	10	10	38	8	8	8	8	2
opre	29.95	-4.75	2	4	140	17	2	1	1	449	53	4	1	1	4
wiski	29.89	-7.68	0	0	5	1	1	1	1	304	11	3	1	1	5
prevj5	29.86	-5.72	2	2	534	108	29	2	1	167	30	7	1	1	6
ym9r	29.8	-4.62	2	3	32	5	1	1	1	768	74	4	2	2	4
s9r	29.76	-3.47	22	25	529	4	2	2	2	768	74	4	4	4	3
@s@bl	29.75	-6.39	0	1	96	11	3	1	1	409	37	3	2	1	5
f@tom	29.71	-6.12	0	0	273	7	4	1	1	147	34	5	1	1	5
pasj@	29.58	-5.9	0	0	534	113	13	2	1	118	6	2	1	1	5
gorz	29.57	-5.61	2	3	155	14	2	1	1	197	18	3	1	1	4
dav@taz	29.56	-8.34	0	1	252	11	1	1	1	197	58	11	3	2	7
pale	29.55	-4.15	16	18	534	113	6	1	1	449	39	4	1	1	4
akse	29.53	-4.59	8	10	331	25	8	5	5	449	43	4	1	1	4
s(kreter	29.43	-7.8	0	0	529	27	5	2	2	768	156	21	3	1	8
m@br	29.34	-5.05	4	4	354	13	2	1	1	768	28	6	1	1	4
l(s)	29.24	-5.33	0	0	161	1	1	1	1	203	29	2	1	1	4
respir	29.2	-5.53	0	0	225	66	9	2	1	768	84	8	4	1	6
sim(tjer	29.07	-8.62	0	0	529	66	6	1	1	768	156	33	5	1	8
fak	28.94	-3.86	32	33	273	36	4	4	4	166	24	1	1	1	3
star	28.91	-4.55	10	12	529	35	8	2	2	768	128	10	2	2	4
evid@	28.75	-6.16	0	0	240	13	2	1	1	118	10	4	1	1	5
lj2	28.73	-3.86	8	8	161	6	1	1	1	24	7	3	3	3	3
revolver	28.05	-8.04	0	0	225	66	8	3	3	768	156	12	2	1	8
pl@	28.0	-3.88	22	27	534	37	4	4	4	118	15	1	1	1	3
for	27.93	-3.14	30	37	273	27	11	11	11	768	56	6	6	6	3
kadavr	27.93	-6.8	0	0	560	144	8	1	1	768	15	2	1	1	6
komi	27.91	-4.3	10	11	560	108	17	2	2	304	23	7	1	1	4
pr5t@	27.85	-6.49	0	0	534	108	3	1	1	118	11	1	1	1	5
meds5	27.84	-5.4	0	0	354	60	7	1	1	167	9	1	1	1	5
menaz	27.55	-5.53	2	2	354	60	2	1	1	197	58	3	1	1	5
fre	27.41	-3.51	22	29	273	45	11	11	11	449	53	2	2	2	3
sjekl	27.29	-7.39	0	1	529	11	7	1	1	409	11	1	1	1	5
dzob	27.24	-5.96	0	1	252	8	2	1	1	38	8	2	1	1	4
azil	27.21	-5.12	4	5	331	9	3	1	1	409	50	6	2	2	4
kran	26.88	-4.97	6	7	560	62	10	1	1	243	32	1	1	1	4
obze	26.88	-5.12	0	1	140	10	1	1	1	449	41	1	1	1	4
mone	26.82	-3.93	16	16	354	48	7	1	1	449	37	6	1	1	4
kos(mar	26.8	-7.79	0	0	560	108	8	1	1	768	128	4	1	1	7
yrz@	26.75	-5.78	2	2	32	7	1	1	1	118	13	4	1	1	4
lap5	26.59	-5.15	8	9	161	35	4	1	1	167	8	4	1	1	4
sufl	26.55	-4.62	6	7	529	36	3	1	1	409	9	2	1	1	4
nana	26.48	-5.5	2	3	93	17	1	1	1	203	8	4	2	2	4
serz@	26.48	-5.23	4	5	529	75	28	2	1	118	13	4	2	1	5
permetr	26.32	-6.87	0	0	534	77	37	3	1	768	62	18	8	1	7
@byl@s	25.94	-6.95	0	0	96	11	2	1	1	339	57	9	1	1	6
kredi	25.82	-5.35	0	0	560	62	15	2	2	304	30	6	1	1	5
rezj)	25.8	-4.94	0	1	225	66	17	1	1	203	36	13	1	1	5
term	25.72	-4.59	8	10	270	34	9	3	3	147	18	4	1	1	4
fromaz	25.68	-6.52	0	0	273	45	4	1	1	197	58	5	3	1	6
malad	25.67	-5.77	4	5	354	131	10	4	2	138	33	4	4	1	5
mazi	25.58	-4.22	10	11	354	131	9	3	3	304	24	4	1	1	4
televizj)	25.45	-8.72	0	0	270	34	5	4	1	203	36	13	6	3	9
pwatrin	25.31	-7.56	0	0	534	13	10	1	1	243	78	10	2	1	7
d(mi	25.18	-4.64	2	2	252	18	4	1	1	304	23	2	1	1	4
paz	25.16	-3.8	30	34	534	113	1	1	1	197	58	1	1	1	3
materjel	25.15	-7.59	0	0	354	131	19	3	2	409	89	9	1	1	8
betiz	25.03	-5.96	0	0	322	31	6	1	1	197	30	6	1	1	5
pom	24.75	-3.85	24	28	534	45	2	2	2	147	34	1	1	1	3
prof)	24.72	-5.33	2	3	534	108	52	6	1	203	5	1	1	1	5
z2di	24.58	-5.23	0	0	103	3	1	1	1	304	30	1	1	1	4
sekt9r	24.57	-4.98	0	0	529	75	8	2	1	768	74	18	4	1	6
avu	24.48	-4.71	10	10	331	27	1	1	1	55	1	1	1	1	3
fjevr	24.23	-5.78	2	3	273	13	6	1	1	768	15	4	2	1	5
espri	24.12	-6.11	0	0	240	36	6	1	1	304	52	4	1	1	5
libr	24.06	-5.02	6	7	161	27	7	2	2	768	28	4	3	3	4
virys	23.98	-5.72	0	0	155	33	5	1	1	339	26	6	2	1	5
urs	23.96	-4.72	4	6	11	4	2	2	2	339	23	4	4	4	3
k)kur	23.89	-5.31	2	2	560	108	6	1	1	768	26	4	1	1	5
avj)	23.85	-5.26	0	1	331	27	1	1	1	203	36	1	1	1	4
pan	23.84	-3.12	28	33	534	113	7	7	7	243	32	3	3	3	3
perjod	23.72	-6.74	0	0	534	77	37	1	1	138	10	2	1	1	6
pul	23.5	-3.73	26	30	534	22	4	4	4	409	11	2	2	2	3
lj5	23.47	-4.06	16	17	161	6	1	1	1	167	30	2	2	2	3
fr8i	23.45	-4.46	4	4	273	45	1	1	1	304	23	5	1	1	4
m@da	23.45	-4.55	2	3	354	13	2	2	2	203	18	4	1	1	4
barb	23.4	-4.47	6	7	322	75	18	4	4	38	12	1	1	1	4
patri	23.36	-5.01	2	3	534	113	13	4	2	304	52	4	1	1	5
efor	23.26	-4.91	0	1	240	9	1	1	1	768	56	6	1	1	4
pruv	23.25	-5.29	4	7	534	108	2	1	1	56	4	4	3	3	4
5v@te	23.2	-6.01	0	0	71	5	1	1	1	449	53	2	1	1	5
sabl	23.14	-4.56	12	14	529	68	4	1	1	409	37	8	1	1	4
baj	23.11	-3.71	30	32	322	75	1	1	1	107	31	2	2	2	3
estoma	23.06	-6.84	0	0	240	36	5	1	1	203	16	3	1	1	6
blesyr	23.05	-7.6	0	0	322	18	6	1	1	768	81	7	1	1	6
sirk	22.95	-5.29	2	4	529	66	9	4	4	166	9	1	1	1	4
n(v2	22.9	-5.78	2	2	93	1	1	1	1	24	4	2	1	1	4
r(lizj)	22.86	-6.47	0	0	225	29	5	2	1	203	36	13	6	2	7
ose@	22.86	-6.42	0	0	140	10	1	1	1	118	1	1	1	1	4
er9r	22.82	-5.51	2	3	240	14	1	1	1	768	74	4	2	2	4
pusjer	22.77	-6.34	0	0	534	22	3	1	1	768	156	33	2	1	6
moto	22.61	-4.87	6	7	354	48	5	1	1	245	26	3	1	1	4
mardi	22.38	-4.97	2	4	354	131	31	1	1	304	30	2	2	1	5
zy	22.36	-3.56	26	30	103	18	18	18	18	89	3	3	3	3	2
k@ser	22.34	-5.5	2	3	560	12	1	1	1	768	156	11	3	1	5
bref	22.26	-5.49	8	8	322	55	5	1	1	59	5	2	1	1	4
pisin	22.19	-5.4	0	0	534	33	6	1	1	243	78	9	1	1	5
ar@z	22.14	-4.96	4	6	331	55	2	1	1	197	13	4	1	1	4
komynote	22.1	-8.63	0	0	560	108	17	3	3	449	53	5	1	1	8
pudr	22.09	-4.45	8	9	534	22	2	1	1	768	30	3	1	1	4
nurir	22.08	-6.65	6	6	93	6	1	1	1	768	84	13	5	1	5
syrfas	21.85	-7.78	0	0	529	42	6	1	1	339	47	3	1	1	6
seremoni	21.72	-9.09	0	0	529	75	28	3	1	304	20	5	2	1	8
divors	21.64	-7.13	0	0	252	46	6	1	1	339	23	7	1	1	6
s5z	21.59	-4.68	10	11	529	17	1	1	1	197	2	1	1	1	3
apsyrd	21.56	-7.78	0	0	331	35	7	1	1	138	15	1	1	1	6
pjano	21.5	-6.07	0	1	534	15	4	1	1	245	22	7	1	1	5
@drwa	21.48	-5.33	2	3	96	5	1	1	1	203	47	13	3	1	5
k)str8i	21.48	-6.28	0	0	560	108	24	4	1	304	23	5	3	1	7
atityd	21.37	-6.89	2	5	331	19	3	1	1	138	10	8	6	5	6
but)	21.29	-4.66	12	12	322	37	3	1	1	203	26	2	1	1	4
banol	21.18	-5.85	2	2	322	75	5	1	1	409	53	4	1	1	5
serp@	20.91	-5.72	4	4	529	75	28	2	1	118	4	1	1	1	5
koleg	20.72	-6.15	4	5	560	108	21	6	1	53	3	2	1	1	5
apeti	20.68	-6.14	0	0	331	35	5	1	1	304	25	3	1	1	5
trup	20.64	-4.77	18	19	270	81	9	1	1	74	8	2	1	1	4
m@z	20.56	-4.58	14	16	354	13	1	1	1	197	13	1	1	1	3
kom@d	20.5	-5.4	4	5	560	108	17	3	1	138	13	3	1	1	5
verifi	20.47	-6.45	0	0	155	39	17	1	1	304	8	3	1	1	6
kreatyr	20.41	-6.53	0	0	560	62	15	1	1	768	81	34	11	1	7
sagr5	20.39	-5.59	0	0	529	68	1	1	1	167	19	2	1	1	5
merkr(di	20.38	-9.44	0	0	354	60	12	2	1	304	30	3	2	1	8
