word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
xlans	14.0	-5.49	0	3	221	20	4	2	1	333	38	11	3	1	5
krax	14.0	-4.23	24	25	602	79	19	2	2	81	15	5	1	1	4
lmw	14.0	-4.16	26	29	217	5	1	1	1	44	22	4	4	4	3
rlt	14.0	-3.56	40	46	230	12	2	2	2	581	50	5	5	5	3
wip@	14.0	-4.04	28	30	183	32	2	1	1	1727	105	21	2	2	4
rlt@	14.0	-4.31	20	23	230	12	2	1	1	1727	176	13	3	3	4
wer@	14.0	-3.61	34	40	183	55	10	2	2	1727	214	23	2	2	4
pest	14.0	-4.24	24	27	370	51	4	2	2	581	74	13	1	1	4
s}psidi	14.0	-8.3	0	0	786	11	2	1	1	121	6	1	1	1	7
kran	14.0	-3.91	32	37	602	79	19	3	3	282	50	9	1	1	4
bros	14.0	-4.16	18	21	372	59	10	2	2	333	22	7	1	1	4
verv@	14.0	-4.31	8	10	204	40	8	1	1	1727	64	9	7	1	5
z|r@	14.0	-3.83	12	14	176	5	2	1	1	1727	214	13	1	1	4
kat@r	14.0	-4.14	18	19	602	135	7	1	1	414	228	67	8	1	5
balans	14.0	-6.04	0	0	372	71	14	2	1	333	38	11	3	1	6
hyr	14.0	-3.74	28	30	214	4	2	2	2	414	18	1	1	1	3
mal@	14.0	-4.1	34	36	254	80	3	1	1	1727	266	20	2	2	4
testament	14.0	-8.83	0	0	273	59	3	3	1	581	95	20	10	3	9
slent@r@	14.0	-6.3	0	0	786	69	11	1	1	1727	214	109	35	2	8
ambasad@	14.0	-8.65	0	0	149	13	3	2	1	1727	138	26	3	2	8
pik@r@	14.0	-5.1	4	4	370	32	3	2	1	1727	214	109	16	5	6
maj@steit	14.0	-9.24	0	0	254	80	6	2	1	581	48	18	2	1	9
brom@	14.0	-4.36	8	9	372	59	10	1	1	1727	80	9	6	1	5
kreis@	14.0	-4.87	4	4	602	79	15	6	1	1727	107	19	3	1	6
palm	14.0	-4.38	14	17	370	74	9	2	2	162	17	7	1	1	4
weif	14.0	-4.21	18	19	183	55	14	2	2	110	17	7	1	1	4
podij}m	14.0	-6.47	2	3	370	36	1	1	1	162	23	15	12	5	7
xir@	14.0	-4.07	22	23	221	24	4	1	1	1727	214	10	1	1	4
e	14.0	-3.7	0	24	102	102	102	102	102	45	45	45	45	45	1
amt	14.0	-4.83	28	30	149	13	1	1	1	581	15	1	1	1	3
darm	14.0	-4.79	6	9	224	25	5	1	1	162	16	5	1	1	4
rap@	14.0	-3.99	26	30	230	52	3	1	1	1727	105	18	4	4	4
kapel	14.0	-5.09	4	5	602	135	12	1	1	415	51	5	2	1	5
kwel@	14.0	-4.46	6	9	602	27	12	1	1	1727	266	17	3	1	5
kopi	14.0	-5.79	4	6	602	85	8	1	1	121	2	1	1	1	4
jlx@	14.0	-5.28	0	0	65	2	1	1	1	1727	7	1	1	1	4
stik@	14.0	-4.05	16	21	786	177	13	3	2	1727	162	32	2	1	5
ob@r	14.0	-4.45	8	10	68	2	2	1	1	414	228	15	2	2	4
es	14.0	-3.32	22	38	102	8	8	8	8	333	23	23	23	23	2
mon@k	14.0	-6.05	0	0	254	52	8	1	1	249	3	1	1	1	5
etiket	14.0	-7.78	0	0	102	11	1	1	1	581	55	4	1	1	6
akyt	13.0	-5.42	0	1	149	13	2	1	1	581	5	1	1	1	4
stamp@	13.0	-4.79	4	6	786	177	28	4	1	1727	105	12	5	1	6
pen@s	13.0	-5.13	4	6	370	51	12	3	1	333	9	4	2	1	5
don	13.0	-3.52	56	59	224	34	6	6	6	282	67	1	1	1	3
orgasm@	13.0	-9.48	0	0	68	18	4	2	1	1727	80	2	1	1	7
kir	13.0	-3.48	56	59	602	30	3	3	3	414	39	2	2	2	3
opa	13.0	-5.6	8	10	68	8	1	1	1	134	5	1	1	1	3
jywel	13.0	-5.9	0	0	65	6	1	1	1	415	51	3	2	1	5
bluz@	13.0	-4.47	8	8	372	61	7	1	1	1727	71	3	1	1	5
o	13.0	-3.7	0	11	68	68	68	68	68	83	83	83	83	83	1
dif	13.0	-4.33	28	29	224	26	1	1	1	110	17	1	1	1	3
sl|r@	13.0	-3.88	8	10	786	69	5	2	1	1727	214	13	4	1	5
spok	13.0	-4.2	14	17	786	111	9	2	2	249	28	2	1	1	4
vret@	13.0	-4.82	4	5	204	22	9	1	1	1727	176	13	1	1	5
kanon	13.0	-5.75	0	2	602	135	22	2	1	282	67	2	1	1	5
splet	13.0	-4.62	2	5	786	111	8	2	1	581	55	16	2	1	5
flart	13.0	-4.86	2	2	139	34	7	1	1	581	47	16	1	1	5
bad@	13.0	-3.95	32	33	372	71	1	1	1	1727	138	26	1	1	4
bliks@m	13.0	-6.96	0	1	372	61	9	6	2	162	19	6	1	1	7
kazino	13.0	-7.6	0	0	602	135	2	1	1	83	7	2	1	1	6
xraxt	13.0	-4.28	6	8	221	68	16	2	1	581	46	17	5	1	5
hust@	13.0	-4.57	4	5	214	14	3	2	1	1727	176	26	3	1	5
s}ltan	13.0	-7.15	0	0	786	11	1	1	1	282	50	8	2	2	6
hes	13.0	-3.74	44	47	214	51	3	3	3	333	23	1	1	1	3
xreins	13.0	-5.4	0	3	221	68	12	6	3	333	38	4	2	1	6
dond@r	13.0	-5.05	6	8	224	34	6	2	2	414	228	41	14	5	6
klomp	13.0	-5.08	2	4	602	103	15	1	1	148	16	7	3	1	5
ter	13.0	-3.51	38	44	273	59	12	12	12	414	22	2	2	2	3
amp@r	13.0	-4.6	2	2	149	13	1	1	1	414	228	13	5	2	5
smer@	13.0	-4.53	10	12	786	31	7	2	1	1727	214	23	3	1	5
wig@	13.0	-4.41	22	22	183	32	1	1	1	1727	64	13	1	1	4
rls@	13.0	-4.27	12	16	230	12	2	1	1	1727	107	7	4	4	4
stir	13.0	-4.17	22	23	786	177	13	1	1	414	39	1	1	1	4
keik	13.0	-4.41	22	27	602	42	7	2	2	249	43	9	1	1	4
helm	13.0	-5.34	6	8	214	51	8	1	1	162	17	1	1	1	4
yni	13.0	-5.1	2	2	3	1	1	1	1	121	7	1	1	1	3
taf@rel	13.0	-8.35	0	0	273	42	3	3	1	415	51	4	1	1	7
ed@l	13.0	-4.88	8	9	102	1	1	1	1	415	204	19	2	2	4
pensun	13.0	-6.21	2	2	370	51	12	4	1	282	27	3	1	1	6
frlt	13.0	-4.34	8	10	139	23	2	2	2	581	50	5	1	1	4
jek	13.0	-4.24	34	36	65	10	2	2	2	249	26	1	1	1	3
korst	13.0	-4.74	12	14	602	85	16	1	1	581	74	10	6	1	5
matras	13.0	-6.28	2	2	254	80	9	4	1	333	38	6	1	1	6
hil	13.0	-3.86	34	37	214	19	1	1	1	415	43	2	2	2	3
keln@r	13.0	-7.2	2	2	602	42	6	1	1	414	228	8	1	1	6
rut@	13.0	-4.19	26	30	230	18	3	1	1	1727	176	7	3	3	4
tabak	13.0	-5.94	0	0	273	42	3	1	1	249	38	2	1	1	5
l}ns	13.0	-4.54	10	12	217	15	2	2	2	333	38	2	1	1	4
wap@n@	13.0	-6.48	2	2	183	48	3	3	1	1727	118	16	2	1	6
sxeif	13.0	-4.51	8	10	786	166	34	7	1	110	17	7	1	1	5
stam@l@	13.0	-5.17	4	4	786	177	28	4	2	1727	266	163	16	2	7
sxot@l	13.0	-5.2	2	2	786	166	22	3	1	415	204	22	1	1	6
wix	13.0	-4.04	18	21	183	32	2	2	2	81	8	1	1	1	3
sik	13.0	-4.02	32	39	786	34	2	2	2	249	43	1	1	1	3
hext	13.0	-3.68	10	14	214	51	3	2	2	581	46	7	1	1	4
ruj@	13.0	-3.52	20	22	230	18	1	1	1	1727	86	16	6	6	4
slak@	13.0	-4.28	22	24	786	69	12	2	1	1727	162	25	5	1	5
lev@r	13.0	-4.39	8	11	217	51	3	3	2	414	228	18	4	1	5
rid@r	13.0	-5.19	2	3	230	26	1	1	1	414	228	41	3	1	5
jaguwar	13.0	-7.56	0	0	65	19	2	1	1	414	41	3	1	1	7
korporal	13.0	-9.09	0	0	602	85	16	1	1	415	46	10	1	1	8
eksam@	13.0	-7.2	0	0	102	5	5	1	1	1727	80	17	2	1	6
test@	13.0	-4.97	14	15	273	59	3	3	1	1727	176	26	6	1	5
star	13.0	-4.18	30	32	786	177	28	4	4	414	41	3	1	1	4
bots@	12.0	-4.26	8	9	372	55	7	2	1	1727	107	30	5	1	5
ov@	12.0	-3.79	8	15	68	2	2	2	2	1727	64	10	10	10	3
sxets	12.0	-4.53	6	9	786	166	34	4	2	333	49	7	1	1	5
stot	12.0	-4.06	28	32	786	177	25	3	3	581	36	2	1	1	4
buk@	12.0	-4.06	22	23	372	18	3	1	1	1727	162	4	1	1	4
nir	12.0	-3.65	38	38	92	14	2	2	2	414	39	6	6	6	3
llk	12.0	-4.29	26	28	217	10	1	1	1	249	26	2	2	2	3
jank@	12.0	-4.55	4	4	65	19	2	1	1	1727	162	25	3	1	5
bor@	12.0	-3.6	38	40	372	55	14	3	3	1727	214	15	1	1	4
romp	12.0	-4.3	8	9	230	37	5	1	1	148	16	7	1	1	4
sxom@l@	12.0	-5.11	4	5	786	166	22	2	2	1727	266	163	16	5	7
kup@l	12.0	-4.83	6	6	602	18	2	1	1	415	204	21	3	1	5
x|r@	12.0	-3.77	14	17	221	4	2	1	1	1727	214	13	2	2	4
altar	12.0	-6.92	0	0	149	18	2	1	1	414	41	3	1	1	5
xrenz@	12.0	-5.19	4	5	221	68	12	4	1	1727	71	15	4	2	6
spot	12.0	-4.19	20	24	786	111	9	2	2	581	36	3	1	1	4
kont	12.0	-3.61	26	30	602	85	15	4	4	581	95	17	1	1	4
honin	12.0	-6.15	4	4	214	45	8	2	1	282	75	2	2	1	5
blt	12.0	-3.41	34	44	372	61	3	3	3	581	50	1	1	1	3
kab@l	12.0	-3.76	8	9	602	135	8	2	2	415	204	19	5	1	5
xran	12.0	-3.96	24	26	221	68	16	3	3	282	50	9	1	1	4
trijomf	12.0	-7.86	0	0	273	56	7	2	2	110	2	1	1	1	7
tron	12.0	-3.76	16	18	273	56	11	2	2	282	67	11	2	2	4
bonk@	12.0	-4.38	8	10	372	55	6	2	1	1727	162	25	5	1	5
tryk	12.0	-5.31	4	4	273	56	1	1	1	249	1	1	1	1	4
vijol	12.0	-4.98	2	2	204	23	4	3	3	415	28	2	2	1	5
nixt	12.0	-4.48	14	15	92	14	1	1	1	581	46	9	1	1	4
kms	12.0	-3.96	18	19	602	7	1	1	1	333	6	1	1	1	3
lof	12.0	-3.97	42	46	217	26	1	1	1	110	16	4	4	4	3
raket	12.0	-5.53	0	0	230	52	5	1	1	581	55	4	1	1	5
ven	12.0	-3.65	42	45	204	40	7	7	7	282	29	2	2	2	3
prompt	12.0	-6.11	0	0	370	63	17	2	1	581	4	1	1	1	6
dr|n@	12.0	-4.65	4	5	224	50	2	2	1	1727	118	4	2	1	5
pant	12.0	-3.51	34	38	370	74	11	6	6	581	95	31	2	2	4
onoz@l	12.0	-7.63	0	0	68	4	1	1	1	415	204	10	1	1	6
kr}l	12.0	-4.75	8	11	602	79	3	2	2	415	13	3	1	1	4
speit	12.0	-4.41	14	16	786	111	25	7	2	581	48	18	2	1	5
bab@l@	12.0	-4.27	6	8	372	71	4	2	2	1727	266	163	17	6	6
exo	12.0	-5.88	4	4	102	4	2	2	2	83	1	1	1	1	3
ko	12.0	-3.03	16	25	602	85	85	85	85	83	6	6	6	6	2
sxel	12.0	-3.58	22	26	786	166	34	4	4	415	51	2	1	1	4
sek	12.0	-3.68	38	44	786	41	3	3	3	249	26	1	1	1	3
bar@	12.0	-3.59	44	46	372	71	16	1	1	1727	214	16	1	1	4
rll@	12.0	-4.8	16	18	230	12	2	1	1	1727	266	5	2	2	4
zwan	12.0	-3.93	10	12	176	46	16	2	2	282	50	5	1	1	4
luj@	12.0	-3.79	12	15	217	9	1	1	1	1727	86	16	4	4	4
bl	12.0	-3.72	22	35	372	61	61	61	61	415	1	1	1	1	2
kap	12.0	-3.2	48	55	602	135	12	12	12	148	23	1	1	1	3
kl|t@r	12.0	-4.66	0	0	602	103	4	1	1	414	228	67	2	1	6
stres	12.0	-4.54	10	11	786	177	50	14	1	333	23	8	2	1	5
dwan	12.0	-4.45	6	8	224	10	5	1	1	282	50	5	1	1	4
ez@l	12.0	-4.72	6	8	102	1	1	1	1	415	204	10	4	4	4
taj	12.0	-3.91	22	24	273	42	4	4	4	29	14	2	2	2	3
kostym	12.0	-7.34	0	0	602	85	4	4	1	162	1	1	1	1	6
stut	12.0	-4.27	20	20	786	177	6	1	1	581	19	1	1	1	4
rel	12.0	-3.86	48	51	230	50	3	3	3	415	51	4	4	4	3
wap@r@	12.0	-5.34	6	6	183	48	3	3	1	1727	214	109	9	2	6
zilv@r	12.0	-6.23	0	1	176	18	3	1	1	414	228	18	4	1	6
k|r@	12.0	-3.71	20	23	602	7	2	1	1	1727	214	13	1	1	4
tabu	12.0	-5.48	4	4	273	42	3	1	1	20	5	2	1	1	4
dop@	12.0	-4.13	26	29	224	34	2	1	1	1727	105	19	1	1	4
zad@l	12.0	-4.97	2	4	176	18	2	2	2	415	204	19	3	1	5
stik@m	12.0	-6.47	0	1	786	177	13	3	2	162	19	1	1	1	6
kei	12.0	-3.78	36	40	602	42	7	7	7	121	32	2	2	2	3
ket@	12.0	-3.74	24	29	602	42	6	4	4	1727	176	13	1	1	4
farao	12.0	-7.21	0	0	139	15	2	1	1	83	1	1	1	1	5
vork	12.0	-4.92	10	11	204	25	9	1	1	249	19	1	1	1	4
sxim	12.0	-4.17	12	12	786	166	19	3	3	162	13	1	1	1	4
xlyr@	12.0	-5.13	4	4	221	20	1	1	1	1727	214	13	2	1	5
balk	12.0	-3.94	16	20	372	71	14	3	3	249	26	6	1	1	4
tsip	12.0	-5.6	2	4	273	4	2	1	1	148	23	2	1	1	4
vas	12.0	-3.69	40	45	204	29	3	3	3	333	38	2	2	2	3
sxril	11.0	-4.58	4	6	786	166	29	4	1	415	43	5	2	1	5
meil	11.0	-4.44	22	26	254	47	6	1	1	415	43	15	1	1	4
mew	11.0	-4.13	20	22	254	47	1	1	1	44	7	1	1	1	3
sper	11.0	-4.0	18	20	786	111	25	4	4	414	22	2	1	1	4
op@ra	11.0	-6.66	0	0	68	8	3	1	1	134	15	3	1	1	5
brein	11.0	-4.52	4	6	372	59	8	3	1	282	75	46	7	1	5
stro	11.0	-4.19	0	4	786	177	50	13	13	83	8	2	1	1	4
worst	11.0	-5.07	10	11	183	17	8	2	2	581	74	10	6	1	5
of@r@	11.0	-4.8	0	1	68	4	2	2	1	1727	214	109	3	1	5
fonts	11.0	-5.48	0	1	139	23	4	3	1	333	49	6	1	1	5
aj@	11.0	-3.73	6	15	149	3	1	1	1	1727	86	13	13	13	3
vleij@	11.0	-5.75	4	4	204	41	10	3	1	1727	86	15	8	1	6
rat@l@	11.0	-4.89	8	9	230	52	5	2	2	1727	266	163	21	1	6
sap	11.0	-4.35	32	37	786	41	1	1	1	148	23	1	1	1	3
kalk	11.0	-3.89	18	21	602	135	15	3	3	249	26	6	1	1	4
japon	11.0	-6.65	0	0	65	19	2	1	1	282	67	2	1	1	5
sxlf@l@	11.0	-5.52	2	2	786	166	8	2	1	1727	266	163	9	1	7
bal@	11.0	-3.49	40	43	372	71	14	1	1	1727	266	20	1	1	4
zun	11.0	-3.22	28	30	176	10	2	2	2	282	27	4	4	4	3
plak	11.0	-4.0	20	25	370	65	19	2	2	249	38	6	1	1	4
brlt	11.0	-4.01	20	23	372	59	5	1	1	581	50	5	1	1	4
naj@	11.0	-4.78	16	17	92	18	1	1	1	1727	86	13	1	1	4
mol@	11.0	-4.13	26	27	254	52	4	2	2	1727	266	10	1	1	4
ham@r	11.0	-4.65	6	7	214	51	5	2	2	414	228	12	3	1	5
stroj@	11.0	-5.11	8	8	786	177	50	13	1	1727	86	10	2	1	6
spat@	11.0	-4.45	14	16	786	111	15	3	2	1727	176	13	1	1	5
demp@	11.0	-5.07	6	7	224	24	1	1	1	1727	105	12	2	1	5
af)r@	11.0	-5.35	0	0	149	3	1	1	1	1727	214	4	1	1	5
rom@l	11.0	-4.36	8	10	230	37	5	2	2	415	204	14	4	2	5
se	11.0	-3.21	32	43	786	41	41	41	41	45	5	5	5	5	2
beil	11.0	-4.1	22	26	372	43	10	1	1	415	43	15	1	1	4
et	11.0	-3.01	30	49	102	11	11	11	11	581	55	55	55	55	2
wed@	11.0	-3.97	30	34	183	55	2	2	2	1727	138	14	1	1	4
rywin@	11.0	-6.41	0	0	230	7	2	1	1	1727	118	37	5	1	6
zum@	11.0	-4.43	18	18	176	10	1	1	1	1727	80	4	1	1	4
dozein	11.0	-6.25	4	4	224	34	1	1	1	282	75	46	6	3	6
kermis	11.0	-6.81	0	0	602	42	13	2	1	333	34	3	1	1	6
dul@	11.0	-3.93	20	21	224	11	2	1	1	1727	266	8	1	1	4
eik	11.0	-4.1	28	37	102	16	2	2	2	249	43	9	9	9	3
pap	11.0	-3.51	40	44	370	74	7	7	7	148	23	1	1	1	3
siren@	11.0	-6.95	0	0	786	34	4	1	1	1727	118	17	4	1	6
bakteri	11.0	-8.18	0	0	372	71	4	1	1	121	19	4	2	1	7
monyment	11.0	-7.81	0	0	254	52	8	1	1	581	95	20	10	4	8
nors	11.0	-4.44	10	11	92	19	4	1	1	333	23	5	1	1	4
sten@l	11.0	-5.16	0	1	786	177	32	4	1	415	204	14	7	1	6
eil	11.0	-3.97	24	38	102	16	2	2	2	415	43	15	15	15	3
dond@r@	11.0	-5.43	4	5	224	34	6	2	2	1727	214	109	16	7	7
ket@r	11.0	-4.17	14	16	602	42	6	4	1	414	228	67	6	1	5
plen@	11.0	-4.54	4	7	370	65	15	2	1	1727	118	17	2	1	5
s}s@	11.0	-4.84	8	8	786	11	1	1	1	1727	107	4	1	1	4
sn|v@l@	11.0	-5.32	0	0	786	43	2	1	1	1727	266	163	6	2	7
k}t	11.0	-4.12	30	31	602	12	1	1	1	581	12	1	1	1	3
sxreij@	11.0	-5.85	6	6	786	166	29	9	5	1727	86	15	8	4	7
mist	11.0	-4.42	18	19	254	29	4	1	1	581	74	9	1	1	4
kok	11.0	-3.56	46	52	602	85	4	4	4	249	28	1	1	1	3
kor	11.0	-3.31	46	51	602	85	16	16	16	414	31	1	1	1	3
kad@	11.0	-3.41	28	29	602	135	4	2	2	1727	138	26	2	2	4
ar@	11.0	-3.35	20	31	149	27	2	2	2	1727	214	16	16	16	3
vonk	11.0	-4.59	8	9	204	25	4	2	2	249	31	5	1	1	4
mop@r@	11.0	-5.25	0	0	254	52	2	1	1	1727	214	109	9	1	6
ploj	11.0	-4.64	6	7	370	65	9	2	2	29	11	1	1	1	4
plas	11.0	-3.92	22	25	370	65	19	3	3	333	38	8	1	1	4
rur	11.0	-4.07	26	29	230	18	2	2	2	414	16	2	2	2	3
rost@r@	11.0	-5.38	0	1	230	37	3	2	2	1727	214	109	35	11	7
wind@	11.0	-4.4	14	16	183	32	6	1	1	1727	138	27	6	1	5
muras	11.0	-6.34	0	0	254	10	2	1	1	333	38	6	1	1	5
sxil@	11.0	-3.73	16	18	786	166	19	7	1	1727	266	24	2	1	5
sarm@	11.0	-4.92	2	4	786	41	5	1	1	1727	80	10	3	1	5
orkest	11.0	-8.4	0	0	68	18	2	1	1	581	74	13	1	1	6
xeit	11.0	-4.21	24	26	221	32	8	1	1	581	48	18	2	2	4
rimp@l	11.0	-5.32	4	5	230	26	4	2	2	415	204	21	8	3	6
l}xt@	11.0	-4.32	8	10	217	15	2	2	1	1727	176	24	4	2	5
kop@l@	11.0	-4.38	2	3	602	85	8	4	2	1727	266	163	14	2	6
d|g@	11.0	-4.08	8	8	224	5	1	1	1	1727	64	2	1	1	4
delv@	11.0	-5.34	4	5	224	24	3	1	1	1727	64	11	2	1	5
vriz@	11.0	-5.17	2	2	204	22	2	1	1	1727	71	11	2	1	5
sitrun	11.0	-8.18	0	0	786	34	3	1	1	282	27	2	1	1	6
erv@	11.0	-4.16	0	6	102	13	1	1	1	1727	64	9	7	7	4
kabin@	11.0	-5.45	0	0	602	135	8	2	2	1727	118	37	2	1	6
t|x	11.0	-4.46	8	8	273	2	1	1	1	81	4	1	1	1	3
brosyr@	10.0	-6.42	0	0	372	59	10	2	1	1727	214	13	1	1	7
lort	10.0	-4.46	22	25	217	26	2	1	1	581	47	17	1	1	4
dorn	10.0	-4.6	10	12	224	34	6	1	1	282	11	5	1	1	4
t}n@l	10.0	-5.43	0	0	273	9	1	1	1	415	204	14	3	1	5
worm	10.0	-4.69	12	12	183	17	8	1	1	162	16	5	1	1	4
sllj@r	10.0	-5.96	2	3	786	69	8	2	2	414	228	4	1	1	6
sxor	10.0	-3.69	26	29	786	166	22	7	7	414	31	2	1	1	4
marin@	10.0	-5.49	2	2	254	80	18	2	1	1727	118	37	6	1	6
wol	10.0	-3.83	36	38	183	17	3	3	3	415	28	1	1	1	3
kis	10.0	-3.96	42	47	602	30	2	2	2	333	34	1	1	1	3
spyw@	10.0	-4.8	6	6	786	111	3	1	1	1727	35	9	1	1	5
rak	10.0	-3.51	48	57	230	52	5	5	5	249	38	10	10	10	3
vlind@r	10.0	-5.82	2	2	204	41	5	1	1	414	228	41	14	4	7
admiral	10.0	-9.06	0	0	149	7	1	1	1	415	46	10	2	1	7
kampanj@	10.0	-7.18	0	0	602	135	15	4	1	1727	86	7	4	1	8
p}t	10.0	-3.74	28	30	370	16	2	2	2	581	12	1	1	1	3
b|rs	10.0	-5.11	6	6	372	8	3	1	1	333	23	1	1	1	4
hap	10.0	-3.76	42	46	214	51	3	3	3	148	23	1	1	1	3
dijamant	10.0	-7.5	0	0	224	26	4	4	1	581	95	31	2	1	8
fortln	10.0	-6.49	0	0	139	23	10	3	1	282	10	2	1	1	6
jam@r@	10.0	-5.68	4	5	65	19	2	2	2	1727	214	109	8	2	6
sxar@	10.0	-3.95	26	29	786	166	32	5	2	1727	214	16	2	1	5
damp@	10.0	-4.49	6	8	224	25	4	2	1	1727	105	12	5	1	5
drav@	10.0	-4.85	10	10	224	50	12	1	1	1727	64	8	2	1	5
snav@l	10.0	-5.66	0	1	786	43	6	1	1	415	204	13	3	2	6
tik	10.0	-3.55	38	42	273	23	2	2	2	249	43	4	4	4	3
teg@l	10.0	-4.77	12	14	273	59	2	2	1	415	204	17	6	1	5
sxlm	10.0	-4.34	8	9	786	166	8	2	2	162	17	1	1	1	4
splits@	10.0	-6.47	0	1	786	111	8	3	2	1727	107	30	7	2	7
bok	10.0	-3.5	54	60	372	55	5	5	5	249	28	1	1	1	3
plux	10.0	-4.77	2	2	370	65	4	1	1	81	5	1	1	1	4
rond@	10.0	-4.27	12	14	230	37	4	1	1	1727	138	27	7	2	5
j@nev@r	10.0	-8.58	0	0	65	2	1	1	1	414	228	18	4	1	7
pln	10.0	-3.86	18	20	370	65	1	1	1	282	10	1	1	1	3
barak	10.0	-5.16	2	4	372	71	16	1	1	249	38	10	1	1	5
snel@	10.0	-4.43	12	13	786	43	10	2	1	1727	266	17	2	1	5
sal	10.0	-3.27	32	38	786	41	11	11	11	415	46	1	1	1	3
vrom	10.0	-4.75	8	9	204	22	2	1	1	162	24	8	1	1	4
xlip@	10.0	-5.11	6	6	221	20	5	1	1	1727	105	21	3	1	5
hendikep	10.0	-9.11	0	0	214	51	6	2	2	148	21	2	1	1	8
oxst@	10.0	-5.32	0	1	68	4	2	2	1	1727	176	26	1	1	5
xad@	10.0	-3.88	20	22	221	31	1	1	1	1727	138	26	2	2	4
vest	10.0	-4.62	28	29	204	40	2	1	1	581	74	13	1	1	4
zeil@	10.0	-4.33	16	18	176	41	9	2	1	1727	266	24	9	1	5
stlv@	10.0	-4.57	12	13	786	177	5	2	2	1727	64	11	1	1	5
speik@r	10.0	-5.58	0	1	786	111	25	7	2	414	228	26	2	1	7
llst@r	10.0	-5.42	2	4	217	10	3	2	2	414	228	67	26	4	6
t|g@l	10.0	-5.22	4	4	273	2	1	1	1	415	204	17	3	1	5
xraz@	10.0	-4.71	8	11	221	68	16	1	1	1727	71	15	4	1	5
wrek@	10.0	-4.64	10	12	183	17	5	1	1	1727	162	19	7	1	5
slz@	10.0	-3.89	6	6	786	69	1	1	1	1727	71	3	1	1	4
bul@var	10.0	-8.25	0	0	372	18	3	1	1	414	41	3	2	1	7
paradoks	10.0	-8.72	0	0	370	74	19	3	2	333	22	4	1	1	8
flits	10.0	-5.1	2	4	139	34	5	2	2	333	49	11	1	1	5
olifant	10.0	-8.65	0	0	68	5	3	1	1	581	95	31	1	1	7
knap@	10.0	-4.62	14	16	602	52	8	2	1	1727	105	18	2	1	5
boj	10.0	-3.66	38	38	372	55	3	3	3	29	11	1	1	1	3
aplms	10.0	-7.75	0	0	149	9	1	1	1	333	6	1	1	1	5
tart	10.0	-4.13	20	23	273	42	5	2	2	581	47	16	2	2	4
draj	10.0	-4.57	14	15	224	50	12	2	2	29	14	4	1	1	4
ram@l@	10.0	-4.63	8	9	230	52	5	3	2	1727	266	163	16	2	6
rent@	10.0	-4.6	10	13	230	50	4	1	1	1727	176	14	5	2	5
par@l	10.0	-5.06	2	4	370	74	19	3	2	415	204	5	1	1	5
formylir	10.0	-7.87	0	0	139	23	10	2	2	414	39	7	3	1	8
sxoft	10.0	-4.7	2	4	786	166	22	3	1	581	13	2	1	1	5
ket@l	10.0	-4.6	14	15	602	42	6	4	1	415	204	22	3	1	5
sxrift	10.0	-5.28	0	0	786	166	29	4	1	581	13	4	1	1	6
kras@	10.0	-4.73	12	13	602	79	19	2	1	1727	107	12	3	1	5
stromp@l@	10.0	-5.87	0	0	786	177	50	13	3	1727	266	163	14	5	9
b@ton	10.0	-7.07	2	2	372	7	1	1	1	282	67	8	1	1	5
mart@l@	10.0	-5.23	4	4	254	80	18	2	2	1727	266	163	21	5	7
spyg@	10.0	-5.05	2	2	786	111	3	1	1	1727	64	1	1	1	5
laf	10.0	-4.08	32	37	217	45	1	1	1	110	14	2	2	2	3
xaf	10.0	-4.13	24	26	221	31	1	1	1	110	14	1	1	1	3
sxerf	10.0	-4.55	8	9	786	166	34	8	1	110	11	6	1	1	5
esensi	10.0	-7.78	0	0	102	8	2	1	1	121	12	3	1	1	6
zlv@r@	9.0	-4.54	4	5	176	7	3	3	2	1727	214	109	7	2	6
kuk	9.0	-3.56	26	28	602	18	2	2	2	249	10	2	2	2	3
etaz@	9.0	-6.24	4	4	102	11	2	1	1	1727	71	15	2	1	5
fontein	9.0	-7.54	0	0	139	23	4	3	1	282	75	46	4	1	7
salot	9.0	-5.26	2	3	786	41	11	2	1	581	36	8	1	1	5
rest@	9.0	-4.53	20	22	230	50	4	2	1	1727	176	26	6	1	5
klmw	9.0	-4.26	8	11	602	103	4	2	2	44	22	4	1	1	4
smor@	9.0	-4.73	10	13	786	31	4	2	1	1727	214	15	2	1	5
rutin@	9.0	-6.45	0	0	230	18	3	1	1	1727	118	37	3	1	6
spits@	9.0	-4.57	0	3	786	111	21	4	2	1727	107	30	7	1	6
ravein	9.0	-6.41	2	2	230	52	3	1	1	282	75	46	1	1	6
min@ral	9.0	-7.86	0	0	254	29	9	2	1	415	46	10	2	2	7
do	9.0	-3.07	12	24	224	34	34	34	34	83	6	6	6	6	2
sxop	9.0	-4.11	26	28	786	166	22	2	2	148	26	1	1	1	4
krln	9.0	-3.99	16	17	602	79	8	1	1	282	10	3	1	1	4
we	9.0	-3.68	30	41	183	55	55	55	55	45	2	2	2	2	2
mer	9.0	-3.79	44	51	254	47	8	8	8	414	22	2	2	2	3
wul@	9.0	-3.99	16	16	183	6	1	1	1	1727	266	8	1	1	4
spin	9.0	-3.71	14	16	786	111	21	3	3	282	75	2	1	1	4
brak@	9.0	-4.22	16	19	372	59	12	2	1	1727	162	25	5	1	5
