word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
r1z	3038.0	-3.68	38	45	197	18	2	2	2	104	19	7	7	7	3
invf	3031.0	-5.79	2	2	96	34	2	1	1	75	16	2	1	1	4
n$r	3023.0	-3.68	32	35	108	6	1	1	1	332	32	3	3	3	3
h#t	2998.0	-3.71	48	50	199	34	1	1	1	751	14	1	1	1	3
b{nk	2976.0	-3.81	18	21	361	33	8	2	2	298	45	16	1	1	4
@bvv	2973.0	-6.06	0	0	75	8	1	1	1	68	5	1	1	1	4
@r#iv	2971.0	-6.33	4	5	75	6	1	1	1	68	25	12	6	1	5
k$z	2957.0	-3.93	20	22	535	22	1	1	1	104	5	1	1	1	3
@gri	2947.0	-5.73	0	0	75	4	1	1	1	195	37	4	1	1	4
m#il	2943.0	-4.13	20	25	280	38	10	2	2	278	68	15	2	2	4
j#ns	2930.0	-4.21	6	8	109	17	4	2	2	407	42	6	1	1	4
tr1d	2910.0	-4.02	14	16	323	84	6	1	1	327	20	7	1	1	4
tqp	2891.0	-3.96	36	38	323	13	1	1	1	540	17	2	2	2	3
simpp	2884.0	-4.64	10	10	784	85	9	3	1	540	27	9	4	1	5
sm#il	2878.0	-5.4	4	5	784	18	3	2	1	278	68	15	2	1	5
vili_	2873.0	-5.94	0	0	115	25	5	1	1	83	14	3	2	2	5
k5ld	2868.0	-4.0	14	18	535	21	5	1	1	327	26	10	3	3	4
v{lju	2865.0	-6.43	0	0	115	11	4	1	1	86	31	2	1	1	5
fis	2861.0	-3.61	42	47	267	32	3	3	3	407	61	1	1	1	3
hil	2846.0	-3.89	64	67	199	22	2	2	2	278	68	1	1	1	3
f@get	2834.0	-5.48	0	0	267	6	1	1	1	751	30	2	1	1	5
d#k	2831.0	-4.12	30	32	233	26	1	1	1	298	12	1	1	1	3
f#i@r	2813.0	-3.93	18	22	267	21	11	2	1	332	261	53	20	2	5
be@r	2801.0	-3.84	28	30	361	20	1	1	1	332	261	29	1	1	4
#ns@r	2797.0	-6.4	0	0	40	2	1	1	1	332	261	2	1	1	5
#t	2795.0	-3.55	24	37	40	4	4	4	4	751	14	14	14	14	2
fju	2787.0	-3.52	16	21	267	11	10	10	10	86	31	2	2	2	3
mqd@n	2786.0	-6.18	0	0	280	20	3	1	1	484	106	4	1	1	5
tr5	2747.0	-3.49	16	23	323	84	4	4	4	166	27	2	2	2	3
ti	2734.0	-3.1	36	49	323	30	30	30	30	195	16	16	16	16	2
rqn	2728.0	-4.03	32	35	197	8	1	1	1	484	28	5	5	5	3
kri1t	2713.0	-5.08	2	3	535	79	20	1	1	751	26	1	1	1	5
st1_	2688.0	-4.53	14	16	784	130	12	1	1	83	9	1	1	1	4
hvzb@nd	2654.0	-7.11	0	0	199	25	1	1	1	327	67	7	1	1	7
pr#is	2620.0	-4.68	10	13	400	68	12	7	1	407	61	13	3	1	5
es	2620.0	-3.56	24	32	42	3	3	3	3	407	20	20	20	20	2
s3v	2612.0	-3.5	24	25	784	18	2	2	2	68	6	1	1	1	3
l#f	2611.0	-4.51	22	24	192	31	1	1	1	75	9	1	1	1	3
pruv	2594.0	-5.14	6	6	400	68	3	1	1	68	3	2	1	1	4
m#ut	2588.0	-3.89	24	28	280	38	5	1	1	751	49	20	1	1	4
ded	2543.0	-4.24	30	31	233	27	1	1	1	327	15	1	1	1	3
red	2542.0	-3.72	32	37	197	20	1	1	1	327	15	6	6	6	3
gl#s	2536.0	-5.15	6	7	204	26	3	1	1	407	12	2	1	1	4
dip	2510.0	-3.83	46	49	233	39	3	3	3	540	44	1	1	1	3
hqt	2499.0	-4.01	42	42	199	14	1	1	1	751	26	1	1	1	3
blvd	2495.0	-4.91	10	11	361	45	5	1	1	327	9	2	1	1	4
f1l	2495.0	-3.99	54	58	267	13	1	1	1	278	26	1	1	1	3
k$t	2495.0	-3.74	44	47	535	22	2	2	2	751	18	2	2	2	3
rin	2492.0	-3.32	54	61	197	39	5	5	5	484	158	19	19	19	3
p#st	2485.0	-4.22	22	24	400	37	7	2	2	751	90	8	1	1	4
h$l	2478.0	-3.81	40	43	199	12	2	2	2	278	22	1	1	1	3
s$s	2469.0	-4.49	22	23	784	8	1	1	1	407	5	1	1	1	3
f#it	2462.0	-3.79	30	34	267	21	11	1	1	751	163	27	1	1	4
_qin	2461.0	-4.4	4	8	79	10	3	2	2	484	158	5	1	1	4
met@d	2443.0	-5.98	0	0	280	23	6	4	1	327	21	3	1	1	5
singp	2438.0	-4.4	6	6	784	85	17	1	1	540	36	15	4	1	5
h{n	2437.0	-3.72	38	41	199	30	6	6	6	484	27	1	1	1	3
g#dh	2426.0	-4.75	2	3	204	16	2	1	1	59	7	2	1	1	4
drqp	2422.0	-4.93	12	12	233	37	2	1	1	540	17	3	1	1	4
je@r	2408.0	-3.73	26	29	109	13	2	1	1	332	261	29	1	1	4
h$s	2399.0	-4.27	26	27	199	12	1	1	1	407	5	1	1	1	3
m#kit	2395.0	-4.84	0	2	280	38	3	2	1	751	163	18	1	1	5
h5tel	2390.0	-6.49	0	0	199	8	1	1	1	278	27	4	1	1	5
5nli	2386.0	-5.99	0	0	27	3	1	1	1	195	14	1	1	1	4
grin	2386.0	-3.68	24	26	204	58	13	1	1	484	158	19	2	2	4
ef@t	2378.0	-5.16	0	0	42	3	1	1	1	751	43	2	1	1	4
l1	2375.0	-3.22	36	49	192	12	12	12	12	58	11	11	11	11	2
pl{n	2343.0	-4.05	14	16	400	48	14	6	6	484	27	4	1	1	4
s1v	2342.0	-4.22	36	39	784	15	1	1	1	68	11	1	1	1	3
fl#i	2323.0	-4.36	8	11	267	59	6	2	2	195	35	8	1	1	4
sip	2322.0	-3.58	62	71	784	85	2	2	2	540	44	2	2	2	3
ivent	2315.0	-6.17	0	1	96	5	1	1	1	751	106	16	2	1	5
seks	2313.0	-3.6	8	10	784	35	6	1	1	407	46	15	1	1	4
f#in	2310.0	-3.89	28	30	267	21	11	4	4	484	158	24	1	1	4
sp1s	2301.0	-4.26	6	8	784	80	4	1	1	407	18	3	1	1	4
fid	2295.0	-3.53	38	44	267	32	2	2	2	327	74	2	2	2	3
rqk	2295.0	-4.02	36	38	197	8	2	2	2	298	20	4	4	4	3
sut	2270.0	-3.44	44	49	784	11	1	1	1	751	49	2	2	2	3
tr1n	2264.0	-3.88	20	24	323	84	6	1	1	484	38	10	2	2	4
drink	2257.0	-5.01	6	7	233	37	7	1	1	298	45	18	4	1	5
tim	2236.0	-3.88	44	48	323	30	3	3	3	212	42	3	3	3	3
digri	2233.0	-5.84	2	2	233	39	2	1	1	195	37	4	3	2	5
ste@r	2230.0	-4.6	10	12	784	130	6	1	1	332	261	29	3	1	5
s#ut	2227.0	-4.16	24	31	784	35	4	1	1	751	49	20	1	1	4
kin	2219.0	-3.43	50	59	535	22	4	4	4	484	158	9	9	9	3
t{ks	2214.0	-3.79	10	13	323	31	5	2	2	407	46	10	2	2	4
tij	2202.0	-3.9	36	40	323	30	1	1	1	109	19	2	2	2	3
n#is	2199.0	-4.59	14	17	108	12	7	1	1	407	61	13	1	1	4
hqspitp	2190.0	-7.57	0	0	199	14	2	1	1	540	35	6	1	1	7
pus	2187.0	-3.89	40	41	400	8	1	1	1	407	23	1	1	1	3
s#und	2179.0	-4.95	12	12	784	35	4	1	1	327	67	11	10	1	5
kl5s	2168.0	-5.41	12	12	535	51	4	1	1	407	7	1	1	1	4
mjuzik	2160.0	-7.59	0	0	280	6	6	2	1	298	59	1	1	1	6
@k3r	2157.0	-5.64	2	2	75	8	1	1	1	332	16	1	1	1	4
kr#i	2141.0	-4.28	8	11	535	79	7	3	3	195	35	7	1	1	4
3t	2131.0	-3.99	22	31	10	1	1	1	1	751	20	20	20	20	2
m{ri	2129.0	-4.66	4	4	280	45	5	1	1	195	37	2	1	1	4
sqp	2118.0	-3.77	40	43	784	23	1	1	1	540	17	1	1	1	3
k#unsp	2116.0	-6.13	0	0	535	36	7	3	1	540	37	6	1	1	6
qil	2114.0	-4.33	34	40	27	2	1	1	1	278	68	10	10	10	3
minist@r	2112.0	-7.08	0	0	280	42	13	3	1	332	261	43	6	2	8
ke@r	2102.0	-3.43	26	28	535	10	2	1	1	332	261	29	2	2	4
nvn	2100.0	-4.94	30	30	108	9	1	1	1	484	13	1	1	1	3
wind	2097.0	-4.43	18	22	138	37	8	2	2	327	67	11	1	1	4
t{nk	2094.0	-3.87	16	18	323	31	8	2	2	298	45	16	1	1	4
{kt	2094.0	-3.74	6	10	85	8	1	1	1	751	35	13	13	13	3
jek	2088.0	-4.52	36	36	109	13	1	1	1	298	12	1	1	1	3
s#iz	2076.0	-4.35	14	16	784	35	17	1	1	104	36	8	2	2	4
pl#nt	2058.0	-5.3	6	6	400	48	3	1	1	751	106	5	2	1	5
bqtp	2051.0	-4.32	12	13	361	19	2	1	1	540	35	5	1	1	4
im{_in	2046.0	-6.97	0	0	96	16	1	1	1	484	158	8	1	1	6
klvb	2038.0	-5.13	4	5	535	51	4	1	1	76	16	1	1	1	4
s#it	2032.0	-3.63	42	46	784	35	17	1	1	751	163	27	2	2	4
jus	2032.0	-4.58	30	33	109	12	1	1	1	407	23	3	3	3	3
st#f	2031.0	-4.91	18	19	784	130	13	1	1	75	9	1	1	1	4
st5n	2028.0	-4.57	18	20	784	130	6	1	1	484	22	3	1	1	4
tend	2024.0	-3.86	18	20	323	30	10	4	4	327	67	15	1	1	4
w#id	2018.0	-4.12	28	32	138	13	12	1	1	327	74	20	1	1	4
b$l	2016.0	-3.48	34	37	361	9	2	2	2	278	22	1	1	1	3
m@sin	2015.0	-5.99	0	0	280	11	2	1	1	484	158	4	1	1	5
#gju	2010.0	-5.3	2	2	40	1	1	1	1	86	31	2	1	1	4
@jiv	2000.0	-5.66	0	0	75	1	1	1	1	68	25	1	1	1	4
pl1n	1996.0	-4.43	8	12	400	48	6	2	2	484	38	2	1	1	4
twenti	1995.0	-6.72	0	0	323	22	2	1	1	195	16	4	3	1	6
dqg	1991.0	-3.54	30	30	233	15	3	3	3	80	15	1	1	1	3
p{t@n	1983.0	-4.89	0	0	400	51	5	1	1	484	106	13	1	1	5
sevh	1970.0	-4.06	2	2	784	35	3	1	1	59	9	3	1	1	4
n5t	1966.0	-4.16	36	38	108	9	1	1	1	751	20	2	2	2	3
njuz	1945.0	-4.88	8	10	108	5	5	1	1	104	19	6	1	1	4
kijin	1944.0	-6.47	0	0	535	22	1	1	1	484	158	3	1	1	5
bij	1935.0	-4.18	42	46	361	34	1	1	1	109	19	1	1	1	3
ni@r	1934.0	-4.16	32	34	108	19	2	1	1	332	261	53	3	3	4
jqis	1928.0	-5.33	2	2	109	6	1	1	1	407	61	2	1	1	4
stvdi	1925.0	-6.39	0	1	784	130	13	2	1	195	6	1	1	1	5
lip	1924.0	-3.53	54	62	192	45	1	1	1	540	44	8	8	8	3
@k$d	1922.0	-5.43	0	1	75	8	1	1	1	327	13	2	1	1	4
s@kses	1917.0	-8.08	0	0	784	15	4	3	1	407	20	2	1	1	6
tvj	1907.0	-4.22	26	26	323	18	1	1	1	109	6	1	1	1	3
l1di	1900.0	-5.68	2	3	192	12	3	1	1	195	6	1	1	1	4
vizit	1898.0	-6.78	0	0	115	25	2	1	1	751	163	2	1	1	5
@pl#i	1896.0	-6.27	0	3	75	9	2	1	1	195	35	8	3	2	5
str#ik	1883.0	-5.31	8	9	784	130	32	6	5	298	59	6	1	1	6
@fr1d	1873.0	-5.65	0	0	75	2	1	1	1	327	20	7	1	1	5
hju_	1867.0	-5.09	0	1	199	6	6	1	1	83	2	1	1	1	4
t#uzhd	1849.0	-7.28	0	0	323	24	5	2	1	327	1	1	1	1	6
h#id	1846.0	-3.85	22	26	199	34	17	3	3	327	74	20	1	1	4
k{mp	1844.0	-3.73	16	20	535	67	7	3	3	540	38	11	1	1	4
m{s	1832.0	-3.45	46	49	280	45	4	4	4	407	25	2	2	2	3
str1n_	1823.0	-5.34	0	1	784	130	32	4	2	83	22	4	3	1	6
k#unt	1821.0	-4.52	4	5	535	36	7	3	2	751	106	5	5	2	5
skin	1815.0	-3.63	26	30	784	97	10	1	1	484	158	9	1	1	4
st#il	1813.0	-4.69	4	7	784	130	13	5	1	278	68	15	3	1	5
wep@n	1804.0	-5.77	0	0	138	17	1	1	1	484	106	4	1	1	5
b3d	1798.0	-3.88	42	43	361	14	2	2	2	327	6	1	1	1	3
imi_	1793.0	-5.76	0	1	96	16	1	1	1	83	14	2	1	1	4
fqr@n	1791.0	-4.98	2	2	267	13	2	1	1	484	106	11	2	1	5
mil	1787.0	-3.56	52	56	280	42	3	3	3	278	68	1	1	1	3
blu	1785.0	-4.26	16	19	361	45	2	2	2	86	7	1	1	1	3
list	1760.0	-4.33	28	30	192	45	3	1	1	751	90	23	1	1	4
milk	1750.0	-5.15	4	7	280	42	3	1	1	298	9	3	1	1	4
qb_ikt	1744.0	-8.18	0	0	27	2	1	1	1	751	35	5	1	1	6
st#r	1740.0	-3.86	20	22	784	130	13	1	1	332	23	5	1	1	4
kl1m	1735.0	-4.48	6	8	535	51	2	1	1	212	13	4	1	1	4
gvn	1734.0	-4.13	36	36	204	15	1	1	1	484	13	1	1	1	3
bqks	1729.0	-4.43	4	7	361	19	2	1	1	407	46	5	1	1	4
film	1717.0	-5.56	6	7	267	32	8	1	1	212	4	1	1	1	4
rut	1715.0	-3.67	50	55	197	16	2	2	2	751	49	3	3	3	3
b$d	1714.0	-3.84	34	36	361	9	2	2	2	327	13	1	1	1	3
m1l	1708.0	-4.0	48	50	280	16	1	1	1	278	26	1	1	1	3
kqli_	1702.0	-5.38	2	2	535	61	6	2	1	83	14	3	1	1	5
lqs	1701.0	-3.85	42	46	192	13	1	1	1	407	27	6	6	6	3
k{mp1n	1700.0	-5.81	2	2	535	67	7	3	1	484	38	3	2	2	6
k3np	1678.0	-5.17	4	4	535	12	1	1	1	540	12	1	1	1	4
fqrist	1667.0	-5.93	0	0	267	13	2	1	1	751	90	23	5	1	6
fe@r	1661.0	-3.53	26	29	267	17	2	2	2	332	261	29	3	3	4
trit	1655.0	-3.92	22	29	323	84	15	1	1	751	163	14	2	2	4
1t	1654.0	-3.98	28	40	24	1	1	1	1	751	26	26	26	26	2
kl#im	1648.0	-4.98	4	5	535	51	9	3	2	212	42	13	3	1	5
p1_	1641.0	-4.03	22	24	400	17	1	1	1	83	9	1	1	1	3
dil	1639.0	-3.62	62	67	233	39	2	2	2	278	68	4	4	4	3
br#nj	1639.0	-5.15	2	3	361	66	11	1	1	109	32	4	2	1	5
@fe@r	1630.0	-5.44	0	1	75	2	1	1	1	332	261	29	3	1	5
s#i@ns	1625.0	-5.96	0	0	784	35	17	3	1	407	42	6	1	1	6
dju	1622.0	-3.45	16	24	233	10	10	10	10	86	31	1	1	1	3
f3m	1618.0	-4.36	22	22	267	7	1	1	1	212	6	1	1	1	3
mvsp	1618.0	-4.36	20	21	280	34	9	1	1	540	37	5	1	1	4
wqs	1612.0	-3.68	30	32	138	21	2	2	2	407	27	3	3	3	3
e_	1599.0	-3.92	20	24	42	1	1	1	1	83	8	8	8	8	2
desk	1599.0	-5.18	4	5	233	27	5	1	1	298	22	1	1	1	4
tr{vp	1598.0	-4.98	4	6	323	84	10	2	1	540	25	5	3	1	5
gr#s	1597.0	-4.71	12	13	204	58	10	2	2	407	12	3	1	1	4
wvri	1593.0	-4.91	8	8	138	3	1	1	1	195	37	5	1	1	4
h1t	1589.0	-3.99	38	41	199	8	1	1	1	751	26	1	1	1	3
test	1588.0	-4.39	28	29	323	30	2	2	2	751	90	19	1	1	4
ki	1585.0	-3.33	36	47	535	22	22	22	22	195	8	8	8	8	2
b#r	1582.0	-3.68	38	39	361	32	1	1	1	332	23	2	2	2	3
su	1576.0	-3.18	34	43	784	11	11	11	11	86	4	4	4	4	2
t#i	1576.0	-3.76	36	46	323	24	12	12	12	195	35	2	2	2	3
klin	1573.0	-3.76	22	27	535	51	10	3	3	484	158	23	2	2	4
tut	1572.0	-4.17	36	38	323	8	1	1	1	751	49	1	1	1	3
w$m	1566.0	-4.08	28	29	138	13	1	1	1	212	6	2	2	2	3
spisiz	1560.0	-6.49	0	0	784	80	11	1	1	104	36	5	3	1	6
spij	1559.0	-4.53	14	15	784	80	11	1	1	109	19	2	1	1	4
lift	1555.0	-4.51	16	17	192	45	2	1	1	751	25	8	1	1	4
t3m	1554.0	-3.56	26	26	323	16	7	7	7	212	6	1	1	1	3
j#d	1548.0	-3.81	26	27	109	17	1	1	1	327	11	1	1	1	3
kqfi	1548.0	-4.85	4	7	535	61	3	2	2	195	5	2	1	1	4
kw#i@t	1545.0	-5.76	2	3	535	31	5	3	2	751	43	6	3	1	6
spred	1541.0	-5.4	0	1	784	80	15	1	1	327	15	6	1	1	5
g5ld	1540.0	-4.96	12	15	204	7	2	1	1	327	26	10	1	1	4
b3n	1537.0	-4.0	40	41	361	14	1	1	1	484	10	1	1	1	3
$t	1531.0	-3.38	18	28	32	4	4	4	4	751	18	18	18	18	2
p1n	1529.0	-3.43	46	49	400	17	2	2	2	484	38	3	3	3	3
dres	1527.0	-4.48	14	15	233	37	4	1	1	407	20	8	2	2	4
s1f	1525.0	-4.14	32	33	784	15	1	1	1	75	3	1	1	1	3
hel	1521.0	-3.71	42	45	199	20	4	4	4	278	27	1	1	1	3
pres	1521.0	-4.47	10	10	400	68	4	1	1	407	20	8	1	1	4
i@r	1517.0	-3.78	4	22	96	3	2	2	2	332	261	53	53	53	3
f#m	1509.0	-4.26	26	28	267	21	1	1	1	212	11	1	1	1	3
lin	1507.0	-3.12	60	70	192	45	9	9	9	484	158	23	23	23	3
g1n	1506.0	-3.97	46	48	204	10	1	1	1	484	38	1	1	1	3
midp	1505.0	-4.22	20	21	280	42	5	1	1	540	47	10	1	1	4
el	1500.0	-3.42	24	38	42	7	7	7	7	278	27	27	27	27	2
r1s	1497.0	-4.05	38	43	197	18	2	2	2	407	18	4	4	4	3
w#in	1487.0	-4.05	32	37	138	13	12	2	2	484	158	24	3	3	4
kid	1486.0	-3.85	46	52	535	22	2	2	2	327	74	3	3	3	3
b1s	1486.0	-3.56	36	41	361	17	4	4	4	407	18	1	1	1	3
$d@r	1482.0	-4.53	2	2	32	7	1	1	1	332	261	32	1	1	4
f1t	1482.0	-3.78	46	51	267	13	2	2	2	751	26	1	1	1	3
m#untin	1481.0	-6.54	2	2	280	38	5	3	2	484	158	15	4	2	7
si@riz	1480.0	-5.98	0	1	784	85	4	4	2	104	36	4	2	1	6
w3t	1475.0	-4.0	36	37	138	7	1	1	1	751	20	2	2	2	3
pr@tekt	1474.0	-7.0	2	2	400	68	6	1	1	751	35	12	1	1	7
ni	1474.0	-3.23	36	46	108	19	19	19	19	195	16	16	16	16	2
k@ntr5l	1474.0	-7.0	0	0	535	64	27	3	2	278	27	10	4	1	7
sk#i	1473.0	-4.65	12	15	784	97	8	1	1	195	35	2	1	1	4
w#ild	1471.0	-5.25	6	9	138	13	12	3	1	327	26	9	3	1	5
br#it	1469.0	-4.25	10	12	361	66	11	6	1	751	163	27	5	1	5
s5l	1469.0	-3.51	38	41	784	11	4	4	4	278	27	3	3	3	3
bl5	1467.0	-3.47	10	15	361	45	3	3	3	166	29	2	2	2	3
eg	1466.0	-3.64	16	21	42	2	2	2	2	80	5	5	5	5	2
s5l_@r	1459.0	-6.7	0	1	784	11	4	1	1	332	261	2	1	1	6
mis	1453.0	-3.45	46	50	280	42	6	6	6	407	61	4	4	4	3
p5st	1443.0	-4.93	22	22	400	14	1	1	1	751	90	8	1	1	4
pi	1432.0	-3.05	38	49	400	38	38	38	38	195	7	7	7	7	2
sqft	1431.0	-4.23	6	8	784	23	2	1	1	751	25	4	1	1	4
tik	1428.0	-3.52	50	57	323	30	3	3	3	298	59	8	8	8	3
bqt@m	1420.0	-5.83	0	0	361	19	2	1	1	212	48	10	1	1	5
dr#i	1420.0	-4.22	8	11	233	37	7	2	2	195	35	7	1	1	4
lif	1419.0	-3.94	34	40	192	45	2	2	2	75	20	4	4	4	3
ti@t@r	1414.0	-6.95	0	1	323	30	3	1	1	332	261	43	1	1	6
nek	1413.0	-3.95	30	30	108	14	4	4	4	298	12	1	1	1	3
nqd	1408.0	-4.01	28	29	108	11	1	1	1	327	14	1	1	1	3
n5z	1404.0	-4.55	16	17	108	9	1	1	1	104	8	1	1	1	3
b{g	1403.0	-3.89	46	47	361	33	1	1	1	80	19	1	1	1	3
t#sk	1401.0	-5.21	8	9	323	24	1	1	1	298	22	6	1	1	4
sqri	1399.0	-4.65	8	9	784	23	2	1	1	195	37	1	1	1	4
fi@r	1396.0	-3.9	36	40	267	32	2	1	1	332	261	53	2	2	4
@pr5j	1387.0	-6.59	0	0	75	9	1	1	1	109	5	3	1	1	5
m#in	1385.0	-3.89	26	31	280	38	10	3	3	484	158	24	1	1	4
b1sis	1378.0	-5.73	0	0	361	17	4	1	1	407	61	4	1	1	5
di@r	1367.0	-3.87	36	39	233	39	1	1	1	332	261	53	2	2	4
tret	1365.0	-3.96	16	17	323	84	10	1	1	751	30	5	1	1	4
{spekt	1364.0	-6.4	0	0	85	11	4	1	1	751	35	12	1	1	6
k@mpe@r	1364.0	-6.83	0	0	535	64	14	6	2	332	261	29	3	1	7
tvn	1347.0	-3.96	50	52	323	18	3	3	3	484	13	2	2	2	3
skil	1346.0	-4.21	26	30	784	97	10	1	1	278	68	2	1	1	4
bvs	1339.0	-3.62	44	49	361	32	3	3	3	407	18	1	1	1	3
s1l	1335.0	-3.64	58	64	784	15	1	1	1	278	26	2	2	2	3
brest	1329.0	-4.72	4	6	361	66	3	1	1	751	90	19	4	1	5
kvp	1324.0	-3.52	32	36	535	25	2	2	2	540	25	2	2	2	3
spirit	1318.0	-6.14	0	1	784	80	11	1	1	751	163	14	1	1	6
ges	1315.0	-4.26	20	22	204	4	2	2	2	407	20	1	1	1	3
br#un	1315.0	-4.26	10	11	361	66	11	3	1	484	37	9	4	1	5
r1di5	1314.0	-5.91	2	2	197	18	3	1	1	166	14	4	1	1	5
pqkit	1314.0	-5.09	8	8	400	24	2	1	1	751	163	18	3	1	5
mqdp	1309.0	-3.95	14	15	280	20	3	1	1	540	47	5	1	1	4
5	1304.0	-3.77	0	18	27	27	27	27	27	166	166	166	166	166	1
bil	1303.0	-3.57	64	70	361	34	6	6	6	278	68	1	1	1	3
t$l	1298.0	-3.63	38	42	323	13	1	1	1	278	22	3	3	3	3
bred	1294.0	-4.47	18	20	361	66	3	1	1	327	15	6	1	1	4
pe@r	1294.0	-3.46	26	28	400	28	2	2	2	332	261	29	3	3	4
g{s	1290.0	-3.98	38	39	204	21	1	1	1	407	25	1	1	1	3
br1n	1289.0	-3.9	24	27	361	66	7	1	1	484	38	10	2	2	4
#i@n	1279.0	-4.72	2	5	40	14	3	1	1	484	106	6	2	2	4
self	1275.0	-4.98	0	3	784	35	4	1	1	75	5	2	1	1	4
st1t@s	1275.0	-6.02	0	0	784	130	12	2	1	407	74	9	3	1	6
til	1271.0	-3.65	60	68	323	30	2	2	2	278	68	4	4	4	3
gr1	1264.0	-3.52	12	22	204	58	10	10	10	58	12	1	1	1	3
nqiz	1263.0	-4.99	2	2	108	11	1	1	1	104	36	3	1	1	4
fres	1257.0	-4.47	12	12	267	36	5	2	2	407	20	8	1	1	4
g1t	1256.0	-4.03	40	43	204	10	1	1	1	751	26	1	1	1	3
prizh	1254.0	-4.82	4	5	400	68	13	2	1	59	13	9	3	1	5
teknik	1251.0	-6.34	0	0	323	30	3	1	1	298	59	7	2	1	6
p1nt	1247.0	-4.46	12	15	400	17	2	1	1	751	106	6	1	1	4
svt	1236.0	-3.7	42	45	784	28	2	2	2	751	11	1	1	1	3
ign$r	1235.0	-5.68	0	0	96	7	2	1	1	332	32	3	1	1	5
p#k	1227.0	-3.61	38	43	400	37	3	3	3	298	12	2	2	2	3
b5n	1226.0	-3.61	36	38	361	13	3	3	3	484	22	2	2	2	3
kuk	1226.0	-3.81	30	33	535	9	2	2	2	298	13	1	1	1	3
@t{k	1224.0	-5.81	4	5	75	3	2	1	1	298	24	3	1	1	4
k{ptin	1221.0	-6.48	2	2	535	67	3	1	1	484	158	15	1	1	6
jut	1217.0	-3.71	38	42	109	12	5	5	5	751	49	13	13	13	3
sl5	1209.0	-3.43	14	20	784	55	4	4	4	166	29	1	1	1	3
k#d	1207.0	-3.4	44	44	535	36	3	3	3	327	11	2	2	2	3
strej	1192.0	-5.08	2	2	784	130	32	2	1	109	7	2	1	1	5
frut	1188.0	-5.11	12	14	267	36	1	1	1	751	49	3	1	1	4
ekstr@	1188.0	-7.18	0	0	42	4	3	1	1	181	27	3	3	1	6
fl#it	1185.0	-4.47	6	10	267	59	6	2	1	751	163	27	5	1	5
n#in	1181.0	-4.14	28	29	108	12	7	1	1	484	158	24	1	1	4
h{t	1174.0	-3.84	50	51	199	30	1	1	1	751	27	1	1	1	3
k{t	1171.0	-3.38	54	57	535	67	4	4	4	751	27	1	1	1	3
k@mb#in	1169.0	-8.05	0	0	535	64	14	1	1	484	158	24	2	1	7
twelv	1168.0	-6.27	0	0	323	22	2	1	1	68	5	2	1	1	5
h3t	1167.0	-3.52	40	42	199	11	2	2	2	751	20	1	1	1	3
vnkp	1161.0	-5.08	2	2	115	2	1	1	1	540	39	9	1	1	4
f$t	1158.0	-4.12	40	43	267	18	1	1	1	751	18	1	1	1	3
w1k	1155.0	-3.68	38	41	138	10	1	1	1	298	18	2	2	2	3
t1l	1155.0	-3.82	44	47	323	9	1	1	1	278	26	2	2	2	3
_vmp	1149.0	-4.23	18	19	79	9	3	1	1	540	38	14	1	1	4
left	1145.0	-4.39	12	13	192	19	1	1	1	751	25	4	1	1	4
f$m@r	1141.0	-4.86	2	2	267	18	4	1	1	332	261	9	1	1	5
v#st	1138.0	-4.77	12	12	115	15	1	1	1	751	90	8	1	1	4
p1l	1136.0	-4.1	50	52	400	17	1	1	1	278	26	1	1	1	3
jif	1133.0	-4.21	26	28	109	22	1	1	1	75	20	1	1	1	3
s@ksid	1131.0	-6.59	0	0	784	15	4	3	2	327	74	6	1	1	6
d#ns	1130.0	-4.59	12	13	233	26	2	1	1	407	42	6	1	1	4
inv#it	1129.0	-7.31	0	0	96	34	2	1	1	751	163	27	1	1	6
h{ndp	1129.0	-4.69	8	9	199	30	6	3	1	540	47	13	6	1	5
r#id	1127.0	-3.89	32	37	197	27	16	1	1	327	74	20	4	4	4
s3kp	1120.0	-4.44	8	9	784	18	5	1	1	540	39	1	1	1	4
kr#ud	1119.0	-5.13	10	11	535	79	7	3	1	327	24	5	3	1	5
sekt@r	1118.0	-4.85	10	11	784	35	6	2	1	332	261	43	6	5	6
se@r	1118.0	-3.87	26	34	784	35	1	1	1	332	261	29	2	2	4
pr5gres	1113.0	-7.65	0	0	400	68	12	2	2	407	20	8	1	1	7
sivp	1110.0	-4.25	8	14	784	85	4	1	1	540	25	8	1	1	4
kr#isis	1106.0	-7.0	0	0	535	79	7	3	1	407	61	4	1	1	7
kwik	1104.0	-4.4	24	27	535	31	12	1	1	298	59	4	2	2	4
il	1101.0	-3.31	22	42	96	7	7	7	7	278	68	68	68	68	2
k5t	1101.0	-4.39	48	52	535	21	1	1	1	751	20	1	1	1	3
trvst	1099.0	-4.75	4	6	323	84	12	2	1	751	90	10	3	1	5
bend	1097.0	-4.23	22	26	361	20	5	1	1	327	67	15	1	1	4
k@ri@r	1096.0	-5.31	0	0	535	64	10	3	1	332	261	53	3	2	6
s#il@nt	1094.0	-6.44	0	0	784	35	17	2	1	751	106	29	3	1	7
te@r	1091.0	-3.67	28	31	323	30	1	1	1	332	261	29	3	3	4
jip	1089.0	-3.84	44	47	109	22	1	1	1	540	44	1	1	1	3
